OPC-N3 Iss1.1 FirmwareVer=1.17a...........................BS
OPC-N3 177721520                                            
Config info:
LaserDAC,110
FanDAC,255
ToFtoSFRfactor,56
PVP(us/48),48
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23
BoundaryADC,14,40,80,120,145,215,340,590,846,1363,2029,2848,4119,5527,7076,8624,10204,11815,13457,15897,18305,20698,22966,25140,27158
Boundary_um,0.350,0.460,0.660,1.000,1.300,1.700,2.300,3.000,4.000,5.200,6.500,8.000,10.000,12.000,14.000,16.000,18.000,20.000,22.000,25.000,28.000,31.000,34.000,37.000,40.000
BinWeighting,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Temp(C),RH(%),PM_1.000(ug/m^3),PM_2.500(ug/m^3),PM_10.000(ug/m^3),#RjtGlitch,#RjtLong,#RjtRatio,#RjtRange,#FanRevs,LaserStatus
190,22,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,37,0,0,0.680,3.850,29.608,57.369,6.148,10.812,14.217,7,0,115,3,0,601
211,9,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,29,36,0,0.680,3.980,29.622,57.405,6.044,10.021,11.443,12,0,99,1,0,602
207,17,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,34,0,0,0.680,3.980,29.638,57.323,6.209,7.245,7.275,15,0,105,4,0,601
169,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,0,0,0.680,4.150,29.622,57.297,4.354,5.454,5.569,12,0,103,2,0,602
190,17,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.680,3.990,29.665,57.238,5.544,6.707,6.816,13,0,92,2,0,602
185,19,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,0,0,0.680,4.130,29.681,57.232,5.171,6.411,6.527,23,0,102,3,0,602
197,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,31,0,0,0.680,4.100,29.694,57.187,4.762,5.140,5.153,21,0,107,0,0,602
174,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,32,0,0,0.680,4.250,29.721,57.128,4.374,4.840,4.853,10,0,104,1,0,602
175,19,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,33,37,0,0.680,4.260,29.737,57.035,5.256,8.111,8.881,17,0,125,1,0,602
161,10,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,34,0,0.680,4.310,29.737,57.087,4.085,5.851,6.501,15,0,99,2,0,602
178,19,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,4.230,29.737,57.035,4.599,5.167,78.879,20,0,99,5,0,602
182,25,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,4.070,29.750,57.003,5.554,6.669,6.775,7,0,116,1,0,602
208,22,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,0,0,0.680,4.130,29.737,56.968,6.174,7.815,7.946,18,0,109,3,0,602
175,24,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,31,45,0,0.680,4.360,29.777,56.908,5.633,8.754,9.520,11,0,91,3,0,602
210,20,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,42,0.680,4.260,29.777,56.876,5.384,8.683,17.939,13,0,110,4,0,602
177,17,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,32,40,0,0.680,4.340,29.809,56.849,5.306,8.572,9.352,11,0,103,2,0,602
174,16,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,31,37,0,0.680,4.540,29.822,56.829,4.674,7.292,8.014,12,0,83,2,0,602
219,15,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,55,0,0.680,4.420,29.851,56.789,5.114,7.398,8.127,15,0,102,4,0,602
198,16,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,45,0,46,0.680,4.470,29.878,56.816,5.078,8.915,17.770,13,0,94,3,0,602
185,20,8,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,33,0,0.680,4.510,29.865,56.728,5.640,12.019,16.073,11,0,98,1,0,602
205,25,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.540,29.865,56.705,5.290,6.245,6.340,14,0,103,4,0,603
202,22,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,56,0,0,0.680,4.480,29.878,56.697,5.984,8.476,8.703,16,0,107,0,0,603
210,11,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,37,0.680,4.500,29.892,56.687,5.118,8.408,17.173,12,0,91,3,0,603
189,16,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,35,37,0,0.680,4.320,29.892,56.655,4.872,7.031,7.703,17,0,98,2,0,602
195,15,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,35,0,0.680,4.440,29.908,56.604,4.969,8.907,12.286,14,0,114,2,0,603
199,14,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,32,0,0,0.680,4.350,29.921,56.572,4.942,7.752,30.520,22,0,124,1,0,602
186,16,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,29,37,0,0.680,4.410,29.934,56.606,4.863,9.189,12.614,20,0,105,1,0,602
204,19,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,4.300,29.934,56.554,5.172,6.104,6.203,13,0,97,3,0,602
237,13,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,36,0,0.680,4.250,29.950,56.501,5.855,9.175,114.226,20,0,96,5,0,602
211,23,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,33,0,0,0.680,4.260,29.964,56.459,5.818,9.675,78.123,16,0,115,1,0,602
207,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.400,29.964,56.459,4.754,7.080,9.853,11,0,109,4,0,602
201,14,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,35,0,0.680,4.640,29.977,56.430,4.929,6.885,7.501,17,0,125,3,0,602
191,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.640,29.990,56.453,4.733,5.088,5.090,16,0,107,5,0,602
194,15,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,31,35,0,0.680,4.710,30.006,56.414,4.661,7.847,9.046,12,0,113,3,0,602
190,23,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.790,29.990,56.398,4.772,5.714,5.804,17,0,117,5,0,602
220,17,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,0,0,0.680,4.840,30.020,56.382,5.228,6.036,6.059,14,0,101,5,0,602
219,16,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,33,0,0.680,4.720,30.006,56.336,5.304,8.613,30.090,16,0,102,3,0,602
184,14,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,35,0,0,0.680,4.500,30.020,56.382,5.080,6.652,6.773,12,0,122,3,0,602
204,22,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,32,39,0,0.680,4.540,30.020,56.316,5.921,10.671,12.043,12,0,117,5,0,602
201,24,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,33,0,0,0.670,4.370,30.020,56.307,5.620,6.445,6.471,13,0,107,6,0,602
199,21,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.520,30.046,56.279,5.168,6.781,6.970,16,0,143,3,0,601
245,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,4.390,30.046,56.247,5.796,6.080,6.082,14,0,124,4,0,601
208,11,3,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,29,40,0,0.680,4.480,30.089,56.252,5.217,10.512,83.577,14,0,114,3,0,601
216,17,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,39,0,0.680,4.670,30.062,56.226,4.976,7.194,7.884,9,0,117,4,0,601
236,18,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,35,0,0,0.680,4.660,30.089,56.240,5.507,6.061,6.074,17,0,124,2,0,601
230,28,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.770,30.089,56.217,5.730,7.288,7.468,18,0,117,4,0,601
215,21,2,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,31,36,0,0.680,4.930,30.089,56.208,5.275,8.374,72.305,14,0,119,6,0,601
237,24,2,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,28,33,0,0.680,4.950,30.076,56.142,5.867,11.117,31.873,15,0,118,6,0,601
231,21,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.770,30.089,56.165,5.248,6.688,6.866,16,0,126,3,0,600
229,21,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,30,45,0,0.680,4.550,30.089,56.165,5.820,8.612,9.344,13,0,114,1,0,600
216,25,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.570,30.132,56.139,5.349,6.250,6.344,16,0,112,5,0,599
201,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0.680,4.590,30.132,56.151,4.770,5.462,5.486,18,0,108,2,0,600
244,19,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,31,0,0,0.680,4.430,30.132,56.128,6.249,7.144,7.170,20,0,105,1,0,599
192,14,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.470,30.132,56.096,5.064,7.697,10.430,23,0,113,2,0,599
225,22,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,32,0,0,0.680,4.330,30.145,56.098,6.250,10.020,12.962,18,0,134,2,0,599
196,24,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,33,0,0.680,4.320,30.119,56.070,5.653,9.215,10.523,8,0,105,1,0,599
251,20,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,32,0,0,0.680,4.570,30.175,56.060,5.913,6.638,6.661,7,0,110,3,0,599
220,21,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,29,0,0,0.680,4.580,30.145,56.032,5.344,5.865,5.878,21,0,132,4,0,599
223,27,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,32,0,0.680,4.290,30.175,56.015,6.596,10.779,11.741,11,0,143,4,0,599
212,19,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,33,36,0,0.680,4.370,30.201,56.041,5.343,7.286,7.939,18,0,125,1,0,600
234,15,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,38,33,0,0.680,4.420,30.161,56.002,5.547,8.092,8.832,7,0,136,5,0,600
257,20,3,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,31,39,40,0.680,4.310,30.161,56.002,6.974,17.471,31.421,16,0,121,3,0,601
204,17,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.450,30.188,55.983,5.376,8.713,31.055,18,0,130,1,0,601
221,25,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,36,0,0,0.680,4.310,30.175,55.960,6.455,8.746,8.969,15,0,123,5,0,602
204,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.310,30.188,55.919,5.185,5.514,5.516,17,0,141,5,0,602
247,18,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,32,37,0,0.680,4.380,30.188,55.974,6.161,8.208,8.860,28,0,127,3,0,602
219,16,7,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,35,0,0.680,4.290,30.217,55.945,6.010,13.907,20.901,13,0,113,2,0,602
210,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,31,0,0,0.680,4.290,30.201,55.922,5.118,5.596,5.609,20,0,131,6,0,602
187,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,4.200,30.217,55.924,5.440,5.855,5.857,25,0,124,2,0,602
219,16,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,32,0,0,0.680,4.220,30.217,55.933,5.862,6.946,6.985,18,0,125,3,0,602
215,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,55,0,0.680,4.160,30.201,55.890,5.539,7.267,7.939,13,0,139,2,0,602
192,21,9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,37,0,0.680,4.120,30.201,55.890,6.221,10.983,14.640,8,0,125,2,0,602
212,17,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,34,0,0.680,4.220,30.231,55.872,6.077,10.126,11.093,17,0,140,1,0,602
249,21,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,31,0,0,0.680,4.320,30.231,55.849,6.367,9.185,12.023,14,0,127,8,0,602
223,17,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,34,0,0,0.680,4.460,30.217,55.846,5.659,8.721,30.940,13,0,123,2,0,602
223,17,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0.680,4.430,30.244,55.841,5.836,8.411,8.711,23,0,144,4,0,602
221,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.390,30.217,55.828,5.674,6.107,6.110,13,0,116,7,0,602
189,23,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,34,0,0,0.680,4.550,30.244,55.831,5.049,7.718,10.413,12,0,129,6,0,602
227,27,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,0,0,0.680,4.690,30.244,55.786,5.600,6.133,6.145,14,0,104,2,0,602
225,14,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,34,0,0.680,4.680,30.257,55.799,5.337,8.285,9.066,10,0,98,0,0,602
198,22,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,0,35,0.680,4.670,30.273,55.745,5.204,8.007,16.372,15,0,126,5,0,602
232,18,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,0,0,0.680,4.660,30.257,55.767,5.267,6.323,6.426,14,0,101,5,0,602
184,17,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,33,0,0.680,4.730,30.287,55.716,4.356,7.961,11.133,15,0,110,1,0,602
237,24,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,0,0,0.680,4.700,30.273,55.745,5.910,7.720,7.914,13,0,142,1,0,602
192,28,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,32,34,0,0.680,4.920,30.300,55.718,5.331,9.317,10.563,12,0,121,1,0,602
222,12,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,39,0,0,0.680,4.810,30.287,55.695,5.483,6.467,6.493,16,0,140,4,0,602
215,16,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,45,0,0.680,4.770,30.287,55.716,4.819,6.590,7.188,13,0,116,3,0,602
205,13,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,36,0,0.680,4.550,30.300,55.686,5.175,9.600,11.017,14,0,117,1,0,602
194,13,6,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,0,0,0.680,4.570,30.300,55.663,5.323,9.203,12.003,16,0,113,5,0,602
193,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,27,0,0,0.680,4.670,30.287,55.652,4.516,4.921,4.933,16,0,103,3,0,602
198,13,5,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,35,38,0,0.680,4.670,30.313,55.634,5.306,10.555,12.038,15,0,123,5,0,602
210,18,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,0,0,0.680,4.660,30.329,55.649,5.194,5.985,6.010,17,0,129,0,0,602
220,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.650,30.329,55.649,5.529,5.994,5.997,19,0,121,4,0,601
226,14,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.720,30.313,55.613,5.120,6.645,6.826,16,0,112,0,0,602
206,17,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,33,33,0,0.680,4.700,30.329,55.616,5.125,7.262,7.880,16,0,105,5,0,601
224,22,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,34,0,0.680,4.780,30.343,55.606,5.454,7.925,8.610,10,0,97,2,0,602
209,19,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,32,0,43,0.680,4.660,30.343,55.606,5.177,7.928,16.311,15,0,115,6,0,602
213,22,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,31,37,0,0.680,4.650,30.343,55.597,5.412,7.949,8.654,15,0,115,1,0,601
210,22,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,0,0,0.680,4.550,30.343,55.551,5.490,6.732,6.839,16,0,126,4,0,601
220,16,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,49,0,0.670,4.290,30.343,55.574,6.351,9.764,10.565,10,0,113,4,0,601
226,20,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,32,0,0.680,4.290,30.356,55.553,5.902,9.035,9.886,12,0,107,2,0,601
179,18,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,34,0,0,0.680,4.290,30.343,55.542,5.112,5.806,5.821,14,0,128,2,0,599
197,18,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,29,0,0,0.680,4.370,30.343,55.519,5.248,5.881,5.896,21,0,115,6,0,600
209,27,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,39,0,0.680,4.660,30.343,55.519,5.835,10.255,11.639,12,0,107,2,0,600
223,17,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,32,0,0,0.680,4.500,30.372,55.512,5.358,6.076,6.101,23,0,126,3,0,599
216,14,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,18,0,0,0.680,4.400,30.386,55.471,5.459,8.879,11.762,11,0,127,3,0,599
207,20,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.370,30.372,55.460,5.960,7.244,7.346,15,0,138,0,0,599
207,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.360,30.372,55.501,5.073,5.346,5.347,17,0,112,1,0,599
