OPC-N3 Iss1.1 FirmwareVer=1.17a...........................BS
OPC-N3 177721520                                            
Config info:
LaserDAC,110
FanDAC,255
ToFtoSFRfactor,56
PVP(us/48),48
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23
BoundaryADC,14,40,80,120,145,215,340,590,846,1363,2029,2848,4119,5527,7076,8624,10204,11815,13457,15897,18305,20698,22966,25140,27158
Boundary_um,0.350,0.460,0.660,1.000,1.300,1.700,2.300,3.000,4.000,5.200,6.500,8.000,10.000,12.000,14.000,16.000,18.000,20.000,22.000,25.000,28.000,31.000,34.000,37.000,40.000
BinWeighting,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Temp(C),RH(%),PM_1.000(ug/m^3),PM_2.500(ug/m^3),PM_10.000(ug/m^3),#RjtGlitch,#RjtLong,#RjtRatio,#RjtRange,#FanRevs,LaserStatus
60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.680,3.380,37.016,37.714,1.880,1.932,1.932,8,0,17,2,0,600
59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,3.490,37.003,37.659,1.797,1.848,1.848,5,0,33,1,0,600
53,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.680,3.470,37.061,37.691,1.628,1.728,1.729,8,0,16,3,0,601
54,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,43,0,0.680,3.440,37.003,37.686,1.718,4.477,5.413,8,0,22,1,0,601
43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0.680,3.420,37.045,37.705,1.212,1.239,1.239,6,0,22,1,0,600
49,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,38,39,0,0.680,3.450,37.016,37.686,1.918,4.457,5.297,2,0,10,2,0,600
53,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,3.470,37.045,37.705,1.915,4.943,8.461,8,0,22,0,0,600
53,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0.680,3.430,37.016,37.686,1.814,2.742,2.865,4,0,14,3,0,601
49,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.680,3.430,37.075,37.694,1.492,1.587,1.588,2,0,13,0,0,600
47,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,41,0,0.680,3.470,37.032,37.703,1.882,4.204,5.026,7,0,21,2,0,601
44,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,36,0,0,0.680,3.500,37.032,37.727,1.803,3.144,3.281,5,0,23,0,0,600
45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,3.550,37.016,37.726,1.214,1.241,1.241,5,0,31,1,0,601
66,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,3.550,37.032,37.677,1.711,4.478,7.915,5,0,22,0,0,600
58,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,35,0,0.680,3.560,37.032,37.727,1.514,3.325,4.111,4,0,17,0,0,600
60,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,3.610,37.016,37.792,2.005,3.183,56.521,7,0,19,0,0,600
43,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,44,0,0,0.680,3.600,37.045,37.767,1.396,1.742,1.757,4,0,27,1,0,600
58,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,3.650,37.032,37.741,1.716,1.817,1.818,9,0,27,1,0,600
61,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.680,3.650,37.032,37.727,1.531,4.168,7.510,7,0,16,3,0,600
63,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,3.700,37.032,37.717,1.565,1.596,1.596,5,0,24,1,0,600
50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,3.710,37.032,37.727,1.292,1.372,1.372,13,0,20,1,0,600
61,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,3.770,37.032,37.741,1.600,1.638,1.638,5,0,27,1,0,600
61,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0.680,3.720,37.061,37.730,1.567,1.601,1.601,3,0,18,0,0,600
50,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0.680,3.670,37.045,37.730,1.407,2.255,2.371,5,0,17,1,0,600
55,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,37,0,0,0.680,3.700,37.032,37.689,1.735,2.084,2.098,10,0,21,0,0,600
62,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,50,0,41,0.680,3.670,37.061,37.691,1.871,5.004,15.646,3,0,25,1,0,600
63,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0.680,3.520,37.032,37.703,1.760,1.802,1.802,3,0,22,2,0,600
59,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,35,0,0.680,3.460,37.032,37.677,1.896,3.840,4.648,5,0,24,0,0,600
59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,3.460,37.032,37.663,1.541,1.624,1.625,8,0,23,1,0,601
72,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,40,0.680,3.580,37.032,37.677,1.881,4.720,15.614,8,0,22,1,0,601
70,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.680,3.570,37.032,37.703,1.974,2.076,2.077,3,0,32,2,0,601
71,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,3.600,37.016,37.686,1.735,2.824,56.309,7,0,26,1,0,600
66,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0.680,3.500,37.045,37.691,1.830,4.591,8.076,6,0,25,4,0,600
55,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.680,3.500,37.045,37.730,1.983,3.013,3.135,5,0,26,0,0,601
57,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,42,0,0,0.680,3.490,37.016,37.714,1.734,2.145,2.161,4,0,19,0,0,600
47,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,3.510,37.032,37.677,1.437,4.189,7.665,3,0,23,1,0,600
64,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0.680,3.470,37.032,37.689,2.097,3.128,3.252,4,0,21,1,0,600
70,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,30,0,0,0.680,3.520,37.032,37.677,2.561,3.324,3.354,5,0,26,0,0,601
52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,3.540,37.045,37.677,1.552,1.595,1.595,4,0,25,0,0,601
54,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,3.590,37.061,37.666,1.787,1.951,1.953,1,0,21,2,0,601
52,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,45,0,0,0.680,3.600,37.032,37.677,1.658,2.011,2.026,7,0,18,1,0,601
58,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0.680,3.480,37.032,37.663,1.858,1.969,1.970,6,0,17,2,0,600
67,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,3.550,37.016,37.662,1.952,2.004,2.004,7,0,19,4,0,601
51,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0.680,3.510,37.045,37.691,1.757,1.925,1.926,4,0,33,1,0,601
47,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,3.540,37.032,37.717,1.535,1.690,1.692,4,0,26,0,0,600
38,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,32,34,0,0.680,3.540,37.061,37.680,1.770,4.611,5.445,7,0,22,2,0,600
47,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0.680,3.480,37.045,37.653,1.540,1.643,1.643,4,0,22,0,0,601
49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0.680,3.460,37.032,37.586,1.282,1.306,1.306,9,0,20,0,0,601
57,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0.670,3.410,37.032,37.558,1.746,4.624,8.255,3,0,22,1,0,600
68,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,46,0,0,0.680,3.390,37.045,37.549,2.520,3.807,3.948,5,0,28,0,0,600
68,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,3.500,37.032,37.534,2.003,2.057,2.057,7,0,23,0,0,600
40,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0.680,3.500,37.045,37.521,1.504,3.570,3.827,7,0,31,3,0,600
57,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,3.510,37.045,37.470,1.703,1.803,1.804,2,0,21,1,0,600
50,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,40,0,0.680,3.510,37.032,37.445,1.831,3.759,4.556,15,0,28,1,0,600
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,3.510,37.016,37.454,1.289,1.305,1.305,2,0,21,1,0,600
62,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0.680,3.490,37.045,37.459,1.715,1.807,1.808,4,0,22,5,0,600
59,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,34,44,0.680,3.510,37.045,37.431,1.927,6.703,18.612,1,0,28,3,0,600
45,6,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,33,39,0,0.680,3.480,37.045,37.392,1.924,4.449,5.282,6,0,25,0,0,600
70,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,3.500,37.045,37.431,1.840,1.930,1.931,3,0,16,0,0,601
60,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0.680,3.480,37.061,37.409,1.731,1.828,1.828,6,0,24,0,0,601
54,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,39,0,0,0.680,3.500,37.032,37.418,1.831,2.510,2.539,3,0,19,0,0,600
60,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,3.520,37.075,37.486,2.194,4.019,4.261,4,0,16,1,0,600
58,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,3.560,37.061,37.433,1.702,1.801,1.802,9,0,23,0,0,600
51,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.680,3.540,37.045,37.445,1.877,2.108,2.110,6,0,15,0,0,600
51,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0.680,3.510,37.061,37.395,1.505,1.599,1.599,7,0,18,1,0,601
52,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0.680,3.460,37.061,37.419,1.470,1.505,1.505,6,0,18,1,0,600
61,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,3.480,37.045,37.459,1.734,5.364,8.992,6,0,16,2,0,600
57,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,35,52,0.680,3.470,37.045,37.459,1.646,6.403,18.448,4,0,23,0,0,600
62,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,3.490,37.075,37.486,2.005,2.122,2.122,3,0,19,0,0,600
54,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.680,3.480,37.045,37.445,2.060,2.356,2.358,5,0,18,0,0,600
56,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.680,3.480,37.045,37.459,2.045,3.830,4.074,4,0,19,2,0,600
39,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0.680,3.430,37.061,37.447,1.381,4.312,7.871,3,0,23,1,0,600
51,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,3.470,37.075,37.422,1.442,1.477,1.477,5,0,22,4,0,600
52,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,3.530,37.061,37.470,1.520,1.613,1.614,8,0,21,2,0,600
65,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,30,0,0,0.680,3.480,37.061,37.459,2.326,3.574,3.711,5,0,15,0,0,600
63,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.680,3.450,37.045,37.511,2.052,2.170,2.171,5,0,15,2,0,600
59,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,46,0,0.680,3.480,37.091,37.553,1.631,3.489,4.292,3,0,15,2,0,600
48,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,39,0,0,0.680,3.490,37.091,37.515,1.695,2.374,2.403,10,0,30,0,0,600
47,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,47,0,0,0.680,3.490,37.045,37.549,1.800,3.085,3.222,5,0,35,4,0,600
65,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0.680,3.340,37.075,37.512,1.926,2.029,2.030,2,0,13,0,0,600
56,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.680,3.340,37.091,37.566,1.765,1.870,1.871,6,0,30,0,0,600
49,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,57,0,0.680,3.360,37.091,37.553,1.933,4.061,4.895,3,0,21,0,0,600
57,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,32,0,0,0.680,3.410,37.075,37.552,2.212,2.724,2.741,4,0,22,0,0,601
57,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,3.450,37.075,37.552,1.733,1.835,1.835,4,0,23,1,0,600
58,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,3.500,37.075,37.535,1.905,2.020,2.021,8,0,19,1,0,600
43,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,34,0,0,0.680,3.550,37.091,37.566,1.359,1.705,1.720,7,0,24,1,0,600
47,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.680,3.550,37.104,37.553,1.473,1.624,1.625,3,0,21,0,0,600
52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,3.550,37.091,37.553,1.397,1.480,1.481,2,0,18,0,0,600
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,3.550,37.045,37.511,1.159,1.173,1.173,7,0,19,0,0,600
55,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,3.590,37.045,37.549,1.507,1.595,1.595,4,0,11,1,0,600
47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0.680,3.580,37.091,37.538,1.270,1.352,1.352,4,0,20,2,0,600
53,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,38,0.680,3.510,37.091,37.538,1.415,4.300,15.412,5,0,19,0,0,600
59,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,37,0.680,3.480,37.091,37.515,1.569,4.481,15.689,4,0,27,0,0,600
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,3.480,37.091,37.515,1.466,1.484,1.484,2,0,19,0,0,600
46,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,37,0,0,0.680,3.470,37.104,37.474,1.764,4.940,8.471,9,0,21,1,0,600
54,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0.680,3.400,37.104,37.451,1.968,2.204,2.206,5,0,18,1,0,600
96,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,36,0,0,0.680,3.540,37.104,37.491,3.178,4.429,4.563,6,0,55,1,0,600
114,10,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,45,0,0.680,3.460,37.104,37.502,3.832,5.953,6.762,9,0,63,2,0,600
125,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,34,0,0,0.680,3.500,37.091,37.488,4.260,4.927,4.944,4,0,47,0,0,600
132,20,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,37,0,0.680,3.380,37.104,37.529,5.010,8.064,9.018,7,0,73,1,0,600
134,24,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,67,0.680,3.470,37.117,37.491,5.180,9.291,20.655,12,0,69,1,0,600
101,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,3.630,37.104,37.463,3.710,4.062,4.064,4,0,70,2,0,600
114,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,3.680,37.131,37.465,3.360,3.560,3.561,7,0,72,0,0,600
112,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,62,0,0.680,3.700,37.104,37.491,3.006,4.843,5.599,11,0,52,2,0,600
80,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,3.700,37.104,37.438,2.974,3.348,3.351,9,0,56,0,0,600
95,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,55,0.680,3.740,37.117,37.427,2.563,5.408,15.837,9,0,45,0,0,600
85,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0.680,3.730,37.117,37.399,2.631,3.853,3.981,6,0,45,2,0,600
87,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,37,0,0,0.680,3.700,37.117,37.399,2.999,3.795,3.824,8,0,37,1,0,600
77,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,39,0,0,0.670,3.770,37.104,37.332,2.499,3.676,3.805,4,0,26,1,0,600
85,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.680,3.690,37.104,37.294,2.519,2.645,2.645,6,0,29,2,0,600
67,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,3.780,37.117,37.308,2.341,2.629,2.632,3,0,33,2,0,600
69,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,3.790,37.131,37.221,2.262,3.276,3.390,4,0,27,3,0,600
56,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,3.870,37.104,37.126,1.804,1.967,1.968,14,0,25,0,0,600
69,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,40,0,0.680,3.910,37.117,37.074,2.082,3.916,4.633,7,0,34,2,0,600
60,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,3.940,37.117,37.090,1.823,2.028,2.030,5,0,30,0,0,600
72,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0.680,3.810,37.117,37.062,2.150,2.999,3.110,5,0,35,0,0,600
77,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,64,0,0.680,3.830,37.117,37.051,2.330,4.159,4.890,4,0,32,1,0,600
70,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.680,3.750,37.104,37.048,2.278,2.457,2.459,4,0,23,0,0,600
70,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,3.780,37.117,37.035,2.284,4.932,8.160,4,0,32,1,0,600
78,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,31,0,0.680,3.760,37.131,37.038,2.259,4.802,5.659,9,0,30,2,0,600
69,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,3.760,37.131,37.038,1.725,1.762,1.762,8,0,35,2,0,600
54,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0.680,3.700,37.104,37.048,1.744,2.709,2.825,7,0,24,1,0,600
82,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.680,3.670,37.147,37.079,2.190,2.292,2.293,3,0,21,2,0,600
75,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.680,3.640,37.147,37.026,1.918,1.957,1.957,7,0,30,1,0,600
63,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0.680,3.550,37.117,36.998,2.831,4.064,4.186,4,0,21,2,0,600
72,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,3.580,37.117,36.984,2.026,2.960,3.079,7,0,34,0,0,600
50,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,34,0,0,0.680,3.640,37.117,36.971,1.969,2.696,2.725,4,0,19,0,0,600
60,6,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,49,35,0,0.680,3.690,37.131,36.974,2.391,6.565,8.109,3,0,27,3,0,600
54,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,3.740,37.117,36.943,1.685,4.335,7.597,1,0,20,2,0,600
57,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,35,0,0,0.680,3.710,37.131,36.946,1.869,2.326,2.342,6,0,22,1,0,600
46,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.680,3.690,37.117,36.960,1.410,1.454,1.454,6,0,26,2,0,600
54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,3.700,37.131,36.946,1.365,1.393,1.393,4,0,28,1,0,600
58,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.680,3.660,37.147,36.948,1.580,1.619,1.619,5,0,31,0,0,600
55,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,40,0,0,0.680,3.700,37.131,36.987,2.014,2.538,2.554,5,0,33,0,0,600
63,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0.680,3.610,37.131,36.974,1.716,1.757,1.757,3,0,26,1,0,600
70,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0.680,3.560,37.131,36.987,2.219,3.176,3.296,7,0,27,1,0,600
59,6,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,34,0,47,0.680,3.570,37.131,36.974,2.215,5.767,16.721,6,0,32,2,0,600
74,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,30,0,0,0.680,3.600,37.160,36.975,2.560,3.356,3.386,3,0,33,1,0,600
