OPC-N3 Iss1.1 FirmwareVer=1.17a...........................BS
OPC-N3 177721520                                            
Config info:
LaserDAC,110
FanDAC,255
ToFtoSFRfactor,56
PVP(us/48),48
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23
BoundaryADC,14,40,80,120,145,215,340,590,846,1363,2029,2848,4119,5527,7076,8624,10204,11815,13457,15897,18305,20698,22966,25140,27158
Boundary_um,0.350,0.460,0.660,1.000,1.300,1.700,2.300,3.000,4.000,5.200,6.500,8.000,10.000,12.000,14.000,16.000,18.000,20.000,22.000,25.000,28.000,31.000,34.000,37.000,40.000
BinWeighting,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Temp(C),RH(%),PM_1.000(ug/m^3),PM_2.500(ug/m^3),PM_10.000(ug/m^3),#RjtGlitch,#RjtLong,#RjtRatio,#RjtRange,#FanRevs,LaserStatus
375,43,11,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,34,37,0,0.680,4.840,35.505,37.666,9.800,14.922,18.134,26,0,210,6,0,601
374,28,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,35,0,0,0.680,4.900,35.505,37.691,8.874,10.389,10.436,19,0,218,4,0,602
360,33,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,39,0,0,0.680,4.800,35.518,37.705,8.705,9.604,9.620,23,0,222,7,0,601
378,41,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,0,0,0.680,4.880,35.491,37.677,9.088,11.959,12.252,23,0,235,5,0,600
384,31,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,29,0,0,0.680,4.800,35.491,37.663,8.537,10.902,11.179,17,0,242,6,0,601
406,34,7,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,33,0,0,0.680,5.020,35.531,37.732,9.032,13.792,18.676,19,0,219,6,0,601
370,46,4,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,31,45,0,0.680,4.840,35.518,37.732,9.542,16.612,20.162,30,0,228,5,0,601
408,38,6,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,30,0,0,0.680,4.490,35.531,37.680,10.461,16.570,41.454,22,0,253,3,0,601
417,43,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,35,0,0.680,4.690,35.531,37.721,9.983,13.667,14.536,19,0,247,4,0,601
425,52,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,42,0,0,0.680,5.020,35.518,37.718,9.616,10.839,10.936,24,0,259,8,0,601
412,43,6,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,34,0,0.680,4.850,35.531,37.680,9.999,16.198,19.978,23,0,249,6,0,600
414,40,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,44,0,0.680,4.920,35.531,37.708,9.240,11.033,11.604,29,0,236,2,0,600
430,38,11,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,34,0,0,0.680,4.950,35.547,37.682,10.711,14.182,14.486,29,0,198,4,0,600
397,45,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.650,35.561,37.634,9.573,11.270,11.454,25,0,228,7,0,600
416,45,3,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,33,35,46,0.680,4.500,35.531,37.668,10.306,20.966,38.401,25,0,221,2,0,600
358,35,10,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,0,0,0.680,4.550,35.531,37.668,9.969,13.003,13.240,28,0,209,0,0,600
331,26,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.680,35.574,37.673,8.487,11.125,11.402,18,0,245,3,0,601
358,36,7,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,30,0,0.680,4.800,35.561,37.634,8.699,14.501,18.299,18,0,215,2,0,600
403,28,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,4.520,35.547,37.644,9.795,11.161,11.259,28,0,207,4,0,600
394,37,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,34,0,0.680,4.840,35.561,37.618,9.027,12.363,33.308,20,0,241,8,0,600
364,37,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,4.490,35.531,37.640,9.307,11.802,12.088,26,0,187,1,0,600
386,45,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,34,49,0,0.680,4.700,35.547,37.593,9.614,12.936,13.724,22,0,217,3,0,600
363,28,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,0.680,4.800,35.561,37.595,7.946,8.545,8.558,29,0,238,2,0,600
372,34,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,36,0,0,0.680,4.870,35.561,37.618,8.540,11.964,14.580,20,0,207,3,0,600
390,39,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.630,35.574,37.595,9.362,9.931,9.935,20,0,204,5,0,600
369,49,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,23,0,0,0.680,4.630,35.574,37.608,10.391,13.736,14.049,27,0,203,4,0,600
333,24,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.530,35.590,37.648,8.005,10.672,13.369,21,0,194,1,0,600
349,24,5,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,32,0,0.680,4.370,35.561,37.607,8.423,12.104,84.736,21,0,239,3,0,599
403,38,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,39,0,0,0.680,4.340,35.547,37.644,10.052,11.408,11.519,22,0,224,2,0,600
348,30,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,33,0,0.680,4.440,35.574,37.621,8.643,11.412,12.151,24,0,205,7,0,599
309,32,3,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,24,37,0,0.680,4.500,35.590,37.648,8.093,11.698,110.503,35,0,202,4,0,599
349,29,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,35,0,0.680,4.330,35.561,37.634,9.009,13.294,16.761,20,0,200,7,0,600
357,23,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,0,0,0.680,4.500,35.590,37.622,7.927,8.446,8.459,15,0,207,1,0,599
326,32,13,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,31,37,41,0.680,4.430,35.574,37.645,9.612,16.479,26.220,19,0,214,4,0,599
356,35,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,32,32,0,0.680,4.380,35.603,37.650,9.329,13.488,14.430,20,0,200,3,0,599
351,32,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,34,41,0,0.680,4.590,35.590,37.662,8.257,10.235,10.856,37,0,213,1,0,600
328,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,4.370,35.603,37.650,8.444,9.050,9.054,20,0,191,3,0,599
314,28,12,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,37,34,47,0.680,4.450,35.574,37.662,9.224,15.396,24.937,22,0,194,4,0,599
348,37,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,38,0,0.680,4.270,35.590,37.608,8.935,11.470,12.225,35,0,187,4,0,599
316,36,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,40,0,0,0.680,4.400,35.603,37.663,8.452,10.501,10.708,29,0,204,2,0,599
308,32,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,18,33,0,0.680,4.250,35.617,37.650,8.397,11.502,12.286,19,0,197,8,0,599
346,40,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,38,0,0.680,4.270,35.603,37.650,9.488,12.247,13.004,28,0,182,4,0,599
337,33,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,37,0,0.680,4.170,35.617,37.650,9.068,13.282,14.727,18,0,165,1,0,599
326,35,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28,32,0,0.680,4.220,35.590,37.676,9.586,12.837,13.617,22,0,204,1,0,599
344,31,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,35,0,0,0.680,4.240,35.603,37.663,8.809,10.156,10.270,26,0,184,4,0,599
380,42,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,0,0,0.680,4.400,35.617,37.677,9.778,11.177,11.287,25,0,222,2,0,599
333,34,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,33,0,0,0.680,4.480,35.603,37.663,9.436,13.455,13.873,21,0,160,6,0,599
319,30,5,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,34,0,0,0.680,4.310,35.646,37.668,8.673,12.722,35.814,25,0,178,3,0,599
330,28,9,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,30,0,0,0.680,4.210,35.630,37.653,9.776,12.967,13.223,23,0,184,0,0,599
371,22,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,32,50,0,0.680,4.230,35.630,37.730,9.422,13.254,14.591,26,0,144,2,0,599
336,33,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,52,0,0.670,4.250,35.630,37.730,9.073,12.019,12.802,21,0,186,6,0,599
332,31,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,33,0,0,0.680,4.380,35.630,37.717,9.082,12.179,12.496,26,0,177,4,0,599
315,29,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,33,0,0,0.680,4.460,35.630,37.755,8.369,10.720,10.937,17,0,173,2,0,599
333,37,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,43,0,0.680,4.270,35.646,37.708,9.281,11.475,12.134,35,0,164,4,0,599
310,41,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,4.040,35.617,37.717,9.046,12.626,15.753,24,0,179,6,0,599
321,32,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,35,0,0,0.680,3.830,35.630,37.705,9.614,11.458,11.598,22,0,164,6,0,599
342,25,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,27,45,0,0.680,4.130,35.646,37.744,8.968,12.601,13.498,19,0,188,1,0,599
317,30,7,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,35,0,0.680,4.400,35.646,37.744,8.556,13.376,14.843,22,0,171,4,0,599
323,38,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.490,35.673,37.759,8.243,9.957,10.147,21,0,166,5,0,598
332,33,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,34,35,0,0.680,4.300,35.646,37.718,8.633,12.877,14.289,24,0,149,3,0,599
329,25,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,0,0,0.680,4.400,35.646,37.758,8.112,8.850,8.864,19,0,192,4,0,599
323,24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,0,0,0.680,4.460,35.673,37.749,7.417,7.936,7.949,17,0,151,6,0,599
297,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,4.320,35.673,37.709,7.273,7.650,7.652,27,0,163,4,0,599
293,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.550,35.659,37.746,7.400,7.886,7.889,15,0,135,0,0,599
319,27,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.470,35.673,37.773,7.669,10.228,12.959,21,0,159,2,0,599
323,31,9,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,31,0,0,0.680,4.520,35.673,37.749,8.848,13.436,16.350,14,0,173,2,0,599
277,28,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,41,0,0.680,4.340,35.659,37.824,7.552,11.058,11.912,13,0,161,1,0,599
278,31,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.330,35.659,37.824,7.585,10.984,13.902,17,0,155,4,0,599
332,34,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,43,0.680,4.560,35.659,37.758,8.274,13.108,24.340,15,0,164,5,0,599
292,29,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,32,46,0,0.680,4.580,35.659,37.773,7.292,9.349,9.973,23,0,159,2,0,600
315,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.600,35.659,37.810,6.840,7.049,7.050,18,0,163,1,0,599
285,29,8,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,33,34,0,0.680,4.390,35.689,37.801,8.046,12.487,13.873,22,0,175,3,0,599
305,34,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,34,0,0.680,4.470,35.689,37.787,7.678,9.502,10.130,22,0,156,1,0,598
311,27,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,31,0,0,0.680,4.520,35.689,37.827,7.535,8.558,8.594,14,0,136,2,0,599
304,21,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,29,42,0,0.680,4.550,35.689,37.776,7.027,9.586,10.306,21,0,142,1,0,599
297,19,8,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,36,0,0.680,4.570,35.705,37.814,7.353,11.337,12.657,15,0,170,5,0,599
289,32,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.590,35.705,37.804,7.501,10.763,13.517,21,0,160,2,0,599
282,36,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,35,0,0,0.680,4.350,35.718,37.817,7.913,9.543,9.667,5,0,154,3,0,599
278,26,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,32,0,0,0.680,4.240,35.705,37.882,7.595,10.334,10.648,17,0,165,3,0,599
262,25,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,34,0,0.680,4.450,35.689,37.787,7.084,9.757,10.485,23,0,146,6,0,599
273,19,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,35,0,0.680,4.570,35.689,37.801,6.410,8.795,9.502,23,0,163,2,0,599
283,32,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,0,0,0.680,4.600,35.689,37.827,7.385,8.764,8.871,20,0,137,3,0,599
262,26,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,36,0,0.680,4.720,35.705,37.814,6.351,9.276,10.049,21,0,140,4,0,599
275,19,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,29,0,0,0.680,4.700,35.689,37.851,6.919,8.752,8.879,17,0,158,1,0,599
324,24,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,36,0,0.680,4.680,35.705,37.827,7.620,10.269,10.971,18,0,169,2,0,599
311,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.790,35.718,37.828,6.711,6.929,6.930,23,0,152,3,0,599
298,24,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,48,38,0,0.680,4.350,35.689,37.813,7.784,11.915,12.864,16,0,146,0,0,600
302,21,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,33,0,0,0.680,4.170,35.705,37.854,7.413,8.623,8.737,15,0,139,2,0,600
284,23,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,33,37,0,0.680,4.120,35.718,37.856,7.781,11.621,12.532,17,0,157,5,0,600
295,24,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.260,35.705,37.814,7.515,9.682,32.821,21,0,146,2,0,600
309,25,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,38,0,0.680,4.360,35.705,37.842,7.419,9.204,9.847,18,0,160,2,0,599
282,21,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,40,0,0,0.680,4.350,35.732,37.831,7.427,11.085,14.003,23,0,147,4,0,599
287,20,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,36,0,0,0.680,4.180,35.718,37.856,7.704,12.125,15.261,20,0,137,3,0,599
291,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.300,35.745,37.859,7.192,7.569,7.571,17,0,138,2,0,600
289,28,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,35,56,0,0.680,4.300,35.732,37.781,8.136,11.114,11.815,15,0,118,2,0,600
300,25,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,35,0,0.680,4.400,35.761,37.846,7.485,10.197,10.942,17,0,120,2,0,600
296,22,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,31,0,0,0.680,4.460,35.732,37.856,7.403,8.791,8.900,20,0,142,2,0,600
285,29,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,39,0,0,0.680,4.300,35.732,37.856,7.352,8.605,8.717,15,0,152,2,0,600
272,22,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,30,0,0,0.680,4.210,35.745,37.831,7.649,9.436,9.566,10,0,132,2,0,600
310,18,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,4.090,35.745,37.859,8.383,10.457,10.669,15,0,122,1,0,599
285,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,46,0,0.680,4.130,35.732,37.792,6.680,8.413,9.090,17,0,157,6,0,600
285,26,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,32,49,0,0.680,4.370,35.732,37.845,7.557,12.573,16.116,24,0,139,3,0,600
314,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.440,35.761,37.833,7.255,7.614,7.616,15,0,119,2,0,600
274,29,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,33,0,0,0.680,4.500,35.745,37.819,7.840,11.086,11.407,26,0,150,3,0,600
273,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,4.870,35.745,37.883,6.383,6.855,6.858,20,0,139,3,0,600
271,27,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.920,35.761,37.872,6.068,6.969,7.057,26,0,158,0,0,600
298,22,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,32,0,0.680,5.160,35.761,37.846,6.428,12.645,18.019,19,0,122,5,0,600
283,22,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,54,0,0.680,5.230,35.774,37.850,6.058,8.241,8.859,11,0,133,3,0,600
243,24,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,43,0,0.680,4.830,35.774,37.860,5.565,7.739,8.407,14,0,126,2,0,600
285,25,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,32,0,0.680,4.880,35.774,37.872,6.356,8.566,9.228,17,0,137,2,0,600
299,14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.670,4.760,35.774,37.860,6.024,8.815,11.507,24,0,116,3,0,600
252,27,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,31,0,0,0.680,4.610,35.761,37.914,6.579,9.831,31.338,25,0,120,1,0,600
273,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.620,35.774,37.833,6.876,7.426,7.430,23,0,142,0,0,600
259,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,0,0,0.680,4.620,35.761,37.822,5.669,6.127,6.140,21,0,120,2,0,600
256,23,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,31,36,0,0.680,4.430,35.774,37.850,6.417,9.043,9.782,23,0,142,6,0,600
283,21,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,29,0,0,0.680,4.670,35.774,37.860,6.628,8.450,8.644,13,0,137,1,0,600
260,24,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,54,0.680,4.760,35.774,37.850,5.954,8.978,17.262,21,0,141,3,0,600
279,24,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,41,0,0,0.680,4.830,35.774,37.872,6.198,6.715,6.728,19,0,108,1,0,600
223,24,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,37,0,0.680,4.770,35.788,37.900,5.783,8.459,74.446,16,0,109,2,0,600
