OPC-N3 Iss1.1 FirmwareVer=1.17a...........................BS
OPC-N3 177721520                                            
Config info:
LaserDAC,110
FanDAC,255
ToFtoSFRfactor,56
PVP(us/48),48
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23
BoundaryADC,14,40,80,120,145,215,340,590,846,1363,2029,2848,4119,5527,7076,8624,10204,11815,13457,15897,18305,20698,22966,25140,27158
Boundary_um,0.350,0.460,0.660,1.000,1.300,1.700,2.300,3.000,4.000,5.200,6.500,8.000,10.000,12.000,14.000,16.000,18.000,20.000,22.000,25.000,28.000,31.000,34.000,37.000,40.000
BinWeighting,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Temp(C),RH(%),PM_1.000(ug/m^3),PM_2.500(ug/m^3),PM_10.000(ug/m^3),#RjtGlitch,#RjtLong,#RjtRatio,#RjtRange,#FanRevs,LaserStatus
84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,5.000,28.650,59.769,1.478,1.540,1.541,7,0,36,0,0,599
95,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,5.040,28.693,59.713,1.792,3.254,22.810,4,0,36,1,0,599
103,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,0,0,0.680,5.150,28.693,59.700,2.332,2.900,2.921,6,0,27,5,0,599
106,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,31,0,74,0.680,5.140,28.706,59.616,2.094,4.380,11.979,10,0,38,1,0,599
76,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,5.130,28.719,59.566,1.589,3.069,22.282,10,0,43,4,0,599
74,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0.680,5.230,28.735,59.557,1.612,4.656,7.151,6,0,26,1,0,599
99,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,5.210,28.719,59.467,1.921,2.540,2.622,12,0,40,1,0,599
80,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,0,35,0.680,5.190,28.762,59.465,1.569,5.167,31.683,8,0,26,1,0,600
88,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,29,0,0.680,5.240,28.762,59.420,1.917,4.469,5.536,5,0,34,1,0,600
87,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,5.310,28.805,59.374,1.591,1.663,1.663,5,0,28,1,0,600
81,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,29,0,0.680,5.320,28.791,59.316,1.643,3.441,4.046,6,0,37,2,0,600
83,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,5.300,28.818,59.256,1.601,2.204,2.284,4,0,41,3,0,600
84,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,31,0,0.680,5.300,28.834,59.195,1.657,4.180,41.117,7,0,34,1,0,600
105,4,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,36,0,0.680,5.340,28.847,59.174,2.179,5.841,8.730,9,0,41,0,0,600
90,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,5.230,28.847,59.090,1.771,3.673,6.006,4,0,41,2,0,601
85,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,0,0.680,5.140,28.874,59.049,1.725,3.584,4.210,7,0,39,0,0,601
83,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,26,0,0,0.680,5.210,28.874,58.963,1.558,1.801,1.811,4,0,32,0,0,601
98,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,5.230,28.890,58.944,1.851,5.570,10.236,5,0,37,3,0,602
100,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,5.130,28.930,58.876,2.027,2.155,2.156,8,0,33,1,0,601
87,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,5.090,28.946,58.834,1.605,2.388,40.217,7,0,35,0,0,602
84,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,5.130,28.930,58.789,1.458,3.339,5.717,4,0,30,4,0,602
84,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,34,0.680,5.140,28.930,58.799,1.502,3.482,11.070,7,0,39,3,0,602
112,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,5.110,28.946,58.716,1.882,2.658,40.338,9,0,34,0,0,602
98,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0.680,5.210,28.986,58.678,1.756,1.828,1.829,6,0,41,5,0,602
93,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,47,0.680,5.190,28.973,58.666,2.039,4.179,11.695,4,0,31,2,0,602
97,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,5.240,28.986,58.602,1.991,2.155,2.156,4,0,43,2,0,602
101,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,35,0,0.680,5.250,29.002,58.605,2.007,3.906,4.520,3,0,34,1,0,602
97,9,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,33,0,0.680,5.280,29.029,58.556,2.240,4.153,4.764,9,0,33,6,0,602
98,5,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,29,0,0.680,5.430,29.029,58.533,2.101,4.796,23.464,3,0,31,2,0,602
107,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,5.340,29.016,58.532,2.338,4.232,6.517,10,0,40,2,0,602
79,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.680,5.510,29.045,58.472,1.560,1.640,1.641,9,0,49,0,0,602
112,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,33,0,0.680,5.480,29.045,58.417,2.023,3.772,4.359,7,0,36,1,0,602
97,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0.680,5.220,29.072,58.445,1.854,3.039,3.202,8,0,32,1,0,601
99,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,5.250,29.072,58.410,1.850,1.965,1.965,9,0,46,0,0,601
100,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,5.320,29.072,58.358,2.385,3.208,3.290,3,0,32,0,0,601
95,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,5.330,29.101,58.353,1.905,3.815,6.105,10,0,39,0,0,600
110,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,5.230,29.085,58.316,2.234,4.685,7.099,9,0,38,2,0,600
115,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,29,0,0.680,5.320,29.101,58.286,2.256,5.927,7.503,8,0,33,1,0,600
96,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,48,0,0.680,5.380,29.114,58.286,1.987,3.296,3.816,6,0,33,1,0,599
90,4,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,34,0,0.680,5.440,29.114,58.222,2.182,7.835,11.281,15,0,28,1,0,600
96,4,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,32,0,35,0.680,5.440,29.114,58.202,1.969,7.371,34.920,8,0,45,1,0,599
107,5,2,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,36,34,0.680,5.370,29.128,58.171,2.391,11.611,41.142,10,0,29,0,0,599
96,11,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,33,0.680,5.520,29.141,58.130,2.125,5.314,47.339,5,0,32,0,0,599
98,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0.680,5.560,29.171,58.124,1.937,4.435,6.715,4,0,28,2,0,599
94,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,5.540,29.141,58.075,1.825,1.945,1.946,9,0,40,2,0,600
91,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,5.480,29.171,58.069,1.514,1.543,97.302,5,0,41,2,0,600
97,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,33,0,0.670,5.560,29.171,58.028,1.842,4.392,22.894,5,0,34,0,0,602
86,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,5.540,29.184,57.984,1.693,3.071,20.862,9,0,30,2,0,603
105,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,36,0,0,0.680,5.520,29.200,57.998,1.885,2.160,2.170,8,0,40,2,0,603
96,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,5.510,29.216,57.924,1.858,2.485,2.562,5,0,22,1,0,603
98,6,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,27,0,0.680,5.590,29.229,57.950,1.885,4.969,7.660,8,0,22,2,0,602
92,8,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,5.460,29.229,57.927,1.889,5.072,25.359,10,0,37,1,0,603
83,4,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,23,35,0,0.680,5.430,29.243,57.897,1.816,5.064,7.836,8,0,35,2,0,602
103,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,33,0.680,5.290,29.259,57.868,1.846,3.815,11.189,3,0,33,1,0,602
83,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0.680,5.270,29.216,57.872,1.702,2.351,2.432,8,0,36,0,0,601
83,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,5.320,29.243,57.831,1.686,2.329,2.409,7,0,18,2,0,601
85,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,5.420,29.272,57.772,1.729,3.173,21.359,6,0,30,0,0,601
102,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.680,5.550,29.272,57.814,1.848,2.430,2.506,13,0,35,1,0,601
79,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,5.630,29.285,57.753,1.570,2.180,2.256,12,0,41,3,0,601
99,10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,5.740,29.285,57.796,1.939,2.729,36.275,5,0,31,3,0,600
98,3,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,5.630,29.285,57.741,1.684,6.409,28.250,11,0,44,2,0,601
87,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,5.670,29.285,57.718,1.538,1.899,134.645,10,0,38,0,0,600
73,6,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.680,5.780,29.315,57.726,1.444,2.037,92.221,4,0,26,2,0,601
91,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,34,0,0.680,5.790,29.299,57.712,1.660,3.927,4.893,6,0,33,4,0,601
91,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,37,0,0,0.680,5.710,29.315,57.671,1.672,3.573,5.719,9,0,42,1,0,601
105,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,5.750,29.328,57.650,1.951,4.244,6.440,12,0,31,0,0,601
89,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,26,27,0,0.680,5.720,29.328,57.627,1.833,3.711,4.283,9,0,29,3,0,601
90,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,54,0.680,5.620,29.328,57.640,1.498,4.588,29.066,3,0,36,1,0,601
98,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,5.640,29.341,57.611,1.658,1.728,1.728,6,0,33,2,0,601
96,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,35,0,0,0.680,5.690,29.355,57.590,1.962,3.294,3.453,6,0,35,2,0,600
95,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,5.740,29.341,57.566,1.651,2.209,2.283,5,0,29,0,0,600
108,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0.680,5.940,29.371,57.517,1.781,1.854,1.855,3,0,47,1,0,600
89,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,28,0,0.680,6.010,29.371,57.549,1.355,2.436,2.901,4,0,26,4,0,600
83,10,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,29,0,0.680,6.000,29.355,57.480,1.733,3.379,3.916,8,0,39,2,0,600
100,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,6.000,29.371,57.462,1.546,4.390,22.850,10,0,35,0,0,600
99,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,43,0,0,0.680,5.940,29.384,57.453,1.702,2.110,2.127,3,0,43,2,0,600
95,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,25,0,0,0.680,5.840,29.384,57.442,1.606,1.861,1.871,8,0,28,3,0,600
115,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,5.870,29.398,57.402,1.960,2.104,2.106,13,0,28,3,0,601
93,5,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,29,0,0.680,5.910,29.411,57.415,1.673,6.045,10.647,5,0,30,0,0,601
80,5,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,27,0,33,0.680,6.040,29.411,57.415,1.449,3.361,96.708,8,0,37,2,0,601
83,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,6.030,29.427,57.393,1.279,1.336,1.336,8,0,38,4,0,602
94,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,6.060,29.427,57.375,1.517,2.043,2.113,10,0,32,4,0,603
104,5,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,32,0,0.680,6.090,29.427,57.416,1.930,5.144,7.677,6,0,44,2,0,604
97,2,2,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,31,35,36,0.680,6.100,29.440,57.343,2.019,8.588,18.047,4,0,37,2,0,604
95,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,30,0,0.680,5.990,29.440,57.364,1.657,2.792,3.259,5,0,28,0,0,604
97,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,5.980,29.470,57.305,1.538,2.770,19.252,11,0,33,2,0,604
99,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,36,0.680,5.980,29.454,57.334,1.759,3.548,10.070,7,0,22,1,0,603
98,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,5.940,29.454,57.259,1.683,2.259,2.331,8,0,26,1,0,603
93,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0.680,5.960,29.454,57.279,1.587,3.318,5.366,9,0,32,2,0,603
89,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,5.880,29.470,57.273,1.787,1.911,1.912,6,0,36,2,0,602
107,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,32,0,43,0.680,5.980,29.470,57.261,1.789,3.690,10.220,10,0,41,2,0,602
85,9,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,37,0.680,5.900,29.483,57.242,1.766,4.095,10.778,6,0,40,1,0,602
106,8,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,27,46,0.680,6.030,29.470,57.228,2.078,6.994,16.020,9,0,29,1,0,602
86,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,0,41,0.680,6.180,29.496,57.233,1.615,3.465,9.784,8,0,35,1,0,602
77,3,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,30,0,0.680,6.270,29.470,57.218,1.393,4.662,21.274,10,0,31,2,0,602
88,4,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,36,0.680,6.250,29.510,57.172,1.518,4.403,26.414,8,0,35,3,0,602
93,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,6.100,29.510,57.158,1.420,1.449,1.449,10,0,32,0,0,602
89,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,33,0,0.680,6.040,29.510,57.117,1.608,2.766,3.230,12,0,44,2,0,601
98,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,6.030,29.510,57.105,1.805,2.415,2.486,4,0,36,0,0,601
82,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,0,0,0.680,5.960,29.510,57.062,1.753,2.561,2.642,6,0,25,1,0,601
86,7,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,35,0,0.680,5.850,29.526,57.055,1.803,3.199,3.686,2,0,23,1,0,601
97,8,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,36,0,0.680,6.040,29.526,57.009,1.765,4.474,6.957,5,0,27,0,0,601
91,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,5.960,29.552,56.981,1.358,1.382,1.382,7,0,34,2,0,600
127,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,5.990,29.539,56.990,1.879,3.110,19.564,12,0,30,2,0,600
106,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,6.050,29.539,57.003,1.975,2.590,2.661,4,0,36,1,0,600
75,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,29,0,0.680,6.030,29.552,56.981,1.554,2.723,3.187,3,0,37,1,0,600
105,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,0,32,0.670,6.050,29.539,56.935,1.665,3.563,10.115,12,0,40,1,0,600
100,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.680,6.170,29.552,56.917,1.706,1.784,1.784,6,0,26,2,0,600
80,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,6.210,29.552,56.949,1.321,1.355,1.355,7,0,35,3,0,600
92,7,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,41,0,0.680,6.180,29.595,56.902,1.744,3.914,4.819,9,0,26,3,0,600
98,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,0,0,0.680,6.270,29.582,56.879,1.620,1.836,1.844,9,0,36,2,0,600
79,8,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,0,33,0.680,6.160,29.608,56.871,1.533,4.963,13.284,13,0,30,2,0,600
109,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,6.040,29.582,56.867,1.725,4.557,22.896,9,0,38,2,0,600
117,3,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,27,0,0,0.680,6.090,29.566,56.830,2.056,2.841,75.312,7,0,41,1,0,600
98,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,0,0,0.680,6.080,29.595,56.826,1.604,1.821,1.830,6,0,50,1,0,600
