"timestamp","sensor","pm10","pm2.5","pm1","noise","illuminance","irradiance","temperature","humidity","presure","voltage","batery","panel"
"2020-09-11T04:37:52.000Z",,"{""value"":36.1,""max"":42,""min"":29,""sd"":3.46}","{""value"":31.9,""max"":36,""min"":27,""sd"":2.12}","{""value"":21.5,""max"":23,""min"":19,""sd"":1.08}","{""value"":0.12,""max"":0.38,""min"":0.09,""sd"":0.14}","{""value"":593.03,""max"":594,""min"":593,""sd"":0.26}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":25.08,""max"":25.24,""min"":24.96,""sd"":0.12}","{""value"":67.66,""max"":68.27,""min"":67.34,""sd"":0.36}","{""value"":900.27,""max"":900.4,""min"":900.2,""sd"":0.14}","{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0.03}","{""value"":4.23,""max"":4.23,""min"":4.23,""sd"":0}","{""value"":0.01,""max"":0.02,""min"":0,""sd"":0.05}"
"2020-09-11T04:22:39.000Z",2,"{""value"":34.47,""max"":38,""min"":29,""sd"":2.77}","{""value"":31.6,""max"":33,""min"":28,""sd"":1.59}","{""value"":22.93,""max"":24,""min"":21,""sd"":1.02}",,,,,,,,,
"2020-09-11T04:22:39.000Z",,"{""value"":35.93,""max"":39,""min"":32,""sd"":2.49}","{""value"":32.67,""max"":35,""min"":31,""sd"":1.45}","{""value"":21.73,""max"":22,""min"":21,""sd"":0.46}","{""value"":0.13,""max"":0.47,""min"":0.08,""sd"":0.15}","{""value"":593.99,""max"":594,""min"":593,""sd"":0.18}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":25.34,""max"":25.39,""min"":25.25,""sd"":0.09}","{""value"":67.5,""max"":67.74,""min"":67.26,""sd"":0.27}","{""value"":900.46,""max"":900.55,""min"":900.35,""sd"":0.15}","{""value"":5.04,""max"":5.05,""min"":5.04,""sd"":0.02}","{""value"":4.23,""max"":4.23,""min"":4.23,""sd"":0}","{""value"":0.01,""max"":0.02,""min"":0,""sd"":0.03}"
"2020-09-11T04:07:26.000Z",2,"{""value"":36.4,""max"":40,""min"":30,""sd"":2.48}","{""value"":32.3,""max"":35,""min"":28,""sd"":1.69}","{""value"":22.9,""max"":25,""min"":21,""sd"":0.86}",,,,,,,,,
"2020-09-11T04:07:26.000Z",,"{""value"":32.97,""max"":42,""min"":29,""sd"":2.48}","{""value"":31,""max"":36,""min"":28,""sd"":1.77}","{""value"":21.13,""max"":23,""min"":19,""sd"":1.04}","{""value"":0.16,""max"":0.53,""min"":0.08,""sd"":0.23}","{""value"":594,""max"":594,""min"":594,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":25.44,""max"":25.49,""min"":25.39,""sd"":0.08}","{""value"":67.63,""max"":67.84,""min"":67.39,""sd"":0.23}","{""value"":900.59,""max"":900.65,""min"":900.5,""sd"":0.13}","{""value"":5.04,""max"":5.05,""min"":5.04,""sd"":0.03}","{""value"":4.23,""max"":4.23,""min"":4.23,""sd"":0}","{""value"":0.01,""max"":0.02,""min"":0,""sd"":0.03}"
"2020-09-11T03:52:13.000Z",2,"{""value"":24.27,""max"":27,""min"":22,""sd"":1.87}","{""value"":23.67,""max"":26,""min"":22,""sd"":1.5}","{""value"":18.73,""max"":20,""min"":18,""sd"":0.88}",,,,,,,,,
"2020-09-11T03:52:13.000Z",,"{""value"":27.53,""max"":31,""min"":24,""sd"":1.92}","{""value"":26.47,""max"":30,""min"":23,""sd"":1.85}","{""value"":16.33,""max"":18,""min"":15,""sd"":1.05}","{""value"":0.15,""max"":0.46,""min"":0.08,""sd"":0.21}","{""value"":594,""max"":594,""min"":594,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":25.54,""max"":25.56,""min"":25.49,""sd"":0.06}","{""value"":66.71,""max"":67.57,""min"":66.42,""sd"":0.38}","{""value"":900.59,""max"":900.65,""min"":900.53,""sd"":0.13}","{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0}","{""value"":4.23,""max"":4.23,""min"":4.23,""sd"":0}","{""value"":0.01,""max"":0.01,""min"":0.01,""sd"":0}"
"2020-09-11T03:37:00.000Z",,"{""value"":28.3,""max"":32,""min"":24,""sd"":2.47}","{""value"":27.6,""max"":31,""min"":24,""sd"":2.19}","{""value"":18.03,""max"":20,""min"":16,""sd"":1.2}","{""value"":0.15,""max"":0.46,""min"":0.09,""sd"":0.18}","{""value"":594,""max"":594,""min"":594,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":25.57,""max"":25.58,""min"":25.55,""sd"":0.07}","{""value"":66.39,""max"":66.83,""min"":65.89,""sd"":0.39}","{""value"":900.65,""max"":900.74,""min"":900.57,""sd"":0.13}","{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0.02}","{""value"":4.23,""max"":4.23,""min"":4.23,""sd"":0}","{""value"":0.01,""max"":0.03,""min"":0.01,""sd"":0.03}"
"2020-09-11T03:37:00.000Z",2,"{""value"":26.6,""max"":30,""min"":23,""sd"":1.85}","{""value"":25.7,""max"":30,""min"":22,""sd"":1.85}","{""value"":19.73,""max"":22,""min"":18,""sd"":1.12}",,,,,,,,,
"2020-09-11T03:21:47.000Z",2,"{""value"":19.47,""max"":21,""min"":18,""sd"":1.13}","{""value"":18.93,""max"":20,""min"":18,""sd"":0.8}","{""value"":14.87,""max"":16,""min"":14,""sd"":0.74}",,,,,,,,,
"2020-09-11T03:21:47.000Z",,"{""value"":19.93,""max"":22,""min"":18,""sd"":1.53}","{""value"":19.53,""max"":22,""min"":17,""sd"":1.51}","{""value"":13.07,""max"":14,""min"":12,""sd"":0.88}","{""value"":0.16,""max"":0.96,""min"":0.09,""sd"":0.22}","{""value"":594,""max"":594,""min"":594,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":25.58,""max"":25.6,""min"":25.57,""sd"":0.07}","{""value"":65.86,""max"":66.11,""min"":65.72,""sd"":0.21}","{""value"":900.6,""max"":900.67,""min"":900.54,""sd"":0.13}","{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0.02}","{""value"":4.23,""max"":4.24,""min"":4.23,""sd"":0.03}","{""value"":0.01,""max"":0.03,""min"":0.01,""sd"":0.02}"
"2020-09-11T03:06:34.000Z",2,"{""value"":27.83,""max"":32,""min"":22,""sd"":2.09}","{""value"":26.63,""max"":30,""min"":21,""sd"":2.23}","{""value"":18.73,""max"":22,""min"":15,""sd"":1.64}",,,,,,,,,
"2020-09-11T03:06:34.000Z",,"{""value"":27.3,""max"":37,""min"":22,""sd"":3.32}","{""value"":26.27,""max"":32,""min"":21,""sd"":2.83}","{""value"":17.97,""max"":20,""min"":15,""sd"":1.6}","{""value"":0.17,""max"":0.49,""min"":0.09,""sd"":0.2}","{""value"":594,""max"":594,""min"":594,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":25.54,""max"":25.58,""min"":25.49,""sd"":0.08}","{""value"":64.96,""max"":66.01,""min"":64.36,""sd"":0.49}","{""value"":900.6,""max"":900.67,""min"":900.54,""sd"":0.13}","{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0.02}","{""value"":4.23,""max"":4.24,""min"":4.23,""sd"":0.05}","{""value"":0.01,""max"":0.02,""min"":0.01,""sd"":0.04}"
"2020-09-11T02:51:20.000Z",2,"{""value"":54.67,""max"":65,""min"":47,""sd"":2.62}","{""value"":44.47,""max"":52,""min"":39,""sd"":4.61}","{""value"":28.87,""max"":33,""min"":25,""sd"":2.53}",,,,,,,,,
"2020-09-11T02:51:20.000Z",,"{""value"":51.27,""max"":57,""min"":47,""sd"":3.33}","{""value"":43.07,""max"":47,""min"":40,""sd"":1.75}","{""value"":27.13,""max"":30,""min"":25,""sd"":1.51}","{""value"":0.15,""max"":0.43,""min"":0.1,""sd"":0.18}","{""value"":594,""max"":594,""min"":594,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":25.4,""max"":25.49,""min"":25.29,""sd"":0.1}","{""value"":65.29,""max"":67.01,""min"":64.62,""sd"":0.56}","{""value"":900.53,""max"":900.61,""min"":900.47,""sd"":0.13}","{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0.02}","{""value"":4.23,""max"":4.24,""min"":4.23,""sd"":0.04}","{""value"":0.01,""max"":0.03,""min"":0.01,""sd"":0.04}"
"2020-09-11T02:36:07.000Z",2,"{""value"":18.87,""max"":34,""min"":6,""sd"":11.34}","{""value"":18.17,""max"":32,""min"":6,""sd"":10.64}","{""value"":13,""max"":22,""min"":5,""sd"":6.75}",,,,,,,,,
"2020-09-11T02:36:07.000Z",,"{""value"":18.5,""max"":30,""min"":7,""sd"":9.44}","{""value"":17.2,""max"":28,""min"":7,""sd"":8.6}","{""value"":12.37,""max"":19,""min"":5,""sd"":6.42}","{""value"":0.15,""max"":0.47,""min"":0.1,""sd"":0.17}","{""value"":593.68,""max"":594,""min"":593,""sd"":0.63}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":25.21,""max"":25.29,""min"":25.17,""sd"":0.09}","{""value"":66.8,""max"":67.82,""min"":64.74,""sd"":1.03}","{""value"":900.54,""max"":900.61,""min"":900.47,""sd"":0.13}","{""value"":5.04,""max"":5.05,""min"":5.04,""sd"":0.03}","{""value"":4.24,""max"":4.24,""min"":4.24,""sd"":0}","{""value"":0.01,""max"":0.03,""min"":0.01,""sd"":0.03}"
"2020-09-11T02:20:54.000Z",2,"{""value"":11.6,""max"":14,""min"":9,""sd"":1.24}","{""value"":11.6,""max"":14,""min"":9,""sd"":1.24}","{""value"":9.67,""max"":11,""min"":8,""sd"":1.05}",,,,,,,,,
"2020-09-11T02:20:54.000Z",,"{""value"":13.07,""max"":18,""min"":9,""sd"":2.91}","{""value"":12.8,""max"":18,""min"":9,""sd"":2.65}","{""value"":8.73,""max"":10,""min"":7,""sd"":1.1}","{""value"":0.2,""max"":1.42,""min"":0.11,""sd"":0.27}","{""value"":593.04,""max"":594,""min"":593,""sd"":0.34}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":25.14,""max"":25.18,""min"":25.08,""sd"":0.08}","{""value"":65.63,""max"":66.77,""min"":65.02,""sd"":0.53}","{""value"":900.42,""max"":900.56,""min"":900.3,""sd"":0.15}","{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0.02}","{""value"":4.23,""max"":4.24,""min"":4.22,""sd"":0.02}","{""value"":0.01,""max"":0.02,""min"":0,""sd"":0.07}"
"2020-09-11T02:05:20.000Z",,"{""value"":28.77,""max"":54,""min"":20,""sd"":7.08}","{""value"":26.7,""max"":44,""min"":20,""sd"":5.73}","{""value"":17.97,""max"":28,""min"":14,""sd"":3.72}","{""value"":0.19,""max"":1.54,""min"":0.12,""sd"":0.24}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":25.08,""max"":25.12,""min"":25.05,""sd"":0.08}","{""value"":66.88,""max"":67.84,""min"":66.36,""sd"":0.47}","{""value"":900.2,""max"":900.33,""min"":900.02,""sd"":0.15}","{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0.04}","{""value"":4.2,""max"":4.22,""min"":4.19,""sd"":0.03}","{""value"":0.02,""max"":0.03,""min"":0,""sd"":0.06}"
"2020-09-11T02:05:20.000Z",2,"{""value"":28.73,""max"":53,""min"":20,""sd"":7.8}","{""value"":26.17,""max"":44,""min"":19,""sd"":6.16}","{""value"":19.7,""max"":29,""min"":15,""sd"":3.72}",,,,,,,,,
"2020-09-11T01:49:30.000Z",2,"{""value"":19.87,""max"":22,""min"":19,""sd"":0.99}","{""value"":19.6,""max"":21,""min"":18,""sd"":1.06}","{""value"":15.73,""max"":18,""min"":14,""sd"":1.33}",,,,,,,,,
"2020-09-11T01:49:30.000Z",,"{""value"":18.6,""max"":21,""min"":15,""sd"":1.45}","{""value"":18.13,""max"":21,""min"":14,""sd"":1.73}","{""value"":12,""max"":13,""min"":10,""sd"":0.65}","{""value"":0.21,""max"":1.7,""min"":0.11,""sd"":0.25}","{""value"":593.57,""max"":594,""min"":593,""sd"":0.63}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":25.19,""max"":25.3,""min"":25.11,""sd"":0.11}","{""value"":66.93,""max"":67.96,""min"":65.63,""sd"":0.63}","{""value"":899.93,""max"":900.02,""min"":899.84,""sd"":0.14}","{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0.04}","{""value"":4.17,""max"":4.18,""min"":4.15,""sd"":0.05}","{""value"":0.02,""max"":0.03,""min"":0.01,""sd"":0.07}"
"2020-09-11T01:34:12.000Z",2,"{""value"":16.93,""max"":20,""min"":14,""sd"":1.54}","{""value"":16.47,""max"":20,""min"":14,""sd"":1.7}","{""value"":12.83,""max"":16,""min"":11,""sd"":1.11}",,,,,,,,,
"2020-09-11T01:34:12.000Z",,"{""value"":18.23,""max"":23,""min"":14,""sd"":2.18}","{""value"":17.73,""max"":22,""min"":14,""sd"":2.29}","{""value"":11.77,""max"":14,""min"":10,""sd"":1.31}","{""value"":0.22,""max"":0.9,""min"":0.13,""sd"":0.26}","{""value"":593.99,""max"":594,""min"":593,""sd"":0.21}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":25.37,""max"":25.44,""min"":25.32,""sd"":0.09}","{""value"":66.76,""max"":67.45,""min"":66.15,""sd"":0.44}","{""value"":899.86,""max"":899.93,""min"":899.74,""sd"":0.14}","{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0.04}","{""value"":4.13,""max"":4.15,""min"":4.12,""sd"":0.04}","{""value"":0.01,""max"":0.03,""min"":0.01,""sd"":0.05}"
"2020-09-11T01:18:58.000Z",2,"{""value"":22.6,""max"":25,""min"":19,""sd"":1.72}","{""value"":21.07,""max"":22,""min"":18,""sd"":1.16}","{""value"":16.6,""max"":18,""min"":15,""sd"":0.74}",,,,,,,,,
"2020-09-11T01:18:58.000Z",,"{""value"":21,""max"":24,""min"":18,""sd"":1.31}","{""value"":20,""max"":22,""min"":18,""sd"":1.25}","{""value"":14.2,""max"":15,""min"":12,""sd"":0.94}","{""value"":0.28,""max"":1.66,""min"":0.13,""sd"":0.35}","{""value"":594,""max"":594,""min"":594,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":25.54,""max"":25.69,""min"":25.44,""sd"":0.12}","{""value"":66.13,""max"":66.57,""min"":65.34,""sd"":0.36}","{""value"":899.65,""max"":899.76,""min"":899.53,""sd"":0.15}","{""value"":5.04,""max"":5.04,""min"":5.02,""sd"":0.06}","{""value"":4.11,""max"":4.12,""min"":4.1,""sd"":0.03}","{""value"":0.01,""max"":0.03,""min"":0,""sd"":0.04}"
"2020-09-11T01:03:45.000Z",2,"{""value"":21.97,""max"":27,""min"":18,""sd"":2.29}","{""value"":21.2,""max"":25,""min"":18,""sd"":1.66}","{""value"":16.33,""max"":19,""min"":14,""sd"":1.86}",,,,,,,,,
"2020-09-11T01:03:45.000Z",,"{""value"":23.6,""max"":28,""min"":20,""sd"":1.91}","{""value"":22.7,""max"":27,""min"":19,""sd"":2.06}","{""value"":16.07,""max"":19,""min"":14,""sd"":1.58}","{""value"":0.65,""max"":1.74,""min"":0.13,""sd"":0.62}","{""value"":594,""max"":594,""min"":594,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":25.78,""max"":25.83,""min"":25.7,""sd"":0.1}","{""value"":65.07,""max"":66.56,""min"":64.52,""sd"":0.58}","{""value"":899.51,""max"":899.66,""min"":899.44,""sd"":0.16}","{""value"":4.32,""max"":5.04,""min"":0,""sd"":1.76}","{""value"":4.08,""max"":4.09,""min"":4.02,""sd"":0.04}","{""value"":0.02,""max"":0.21,""min"":0,""sd"":0.14}"
"2020-09-11T00:26:32.000Z",2,"{""value"":28.7,""max"":36,""min"":21,""sd"":5.07}","{""value"":27.47,""max"":33,""min"":21,""sd"":3.86}","{""value"":20.67,""max"":24,""min"":18,""sd"":2.19}",,,,,,,,,
"2020-09-11T00:26:32.000Z",,"{""value"":26.3,""max"":36,""min"":21,""sd"":4.63}","{""value"":25.3,""max"":33,""min"":20,""sd"":4.35}","{""value"":17.53,""max"":21,""min"":14,""sd"":2.66}","{""value"":1.26,""max"":1.75,""min"":0.15,""sd"":0.63}","{""value"":595,""max"":595,""min"":594,""sd"":0.14}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":26.29,""max"":26.35,""min"":26.17,""sd"":0.11}","{""value"":66.52,""max"":67.84,""min"":65.72,""sd"":0.58}","{""value"":899.5,""max"":899.59,""min"":899.42,""sd"":0.15}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":4.08,""max"":4.08,""min"":4.06,""sd"":0.04}","{""value"":0,""max"":0.01,""min"":0,""sd"":0.02}"
"2020-09-08T21:50:37.000Z",,"{""value"":1.47,""max"":4,""min"":0,""sd"":1.06}","{""value"":1.37,""max"":4,""min"":0,""sd"":1.01}","{""value"":0.67,""max"":1,""min"":0,""sd"":0.69}",,,,,,,"{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0.04}","{""value"":4.2,""max"":4.2,""min"":4.2,""sd"":0}","{""value"":0,""max"":0.02,""min"":0,""sd"":0.07}"
"2020-09-08T21:50:37.000Z",2,"{""value"":0.27,""max"":1,""min"":0,""sd"":0.46}","{""value"":0.27,""max"":1,""min"":0,""sd"":0.46}","{""value"":0.27,""max"":1,""min"":0,""sd"":0.46}",,,,,,,,,
"2020-09-08T21:35:26.000Z",,,,"{""value"":0.53,""max"":1,""min"":0,""sd"":0.52}",,,,,,,"{""value"":5.04,""max"":5.05,""min"":5.04,""sd"":0.02}","{""value"":4.2,""max"":4.2,""min"":4.2,""sd"":0}","{""value"":0,""max"":0.01,""min"":0,""sd"":0.04}"
"2020-09-08T21:20:15.000Z",,,"{""value"":1.4,""max"":4,""min"":0,""sd"":1.12}","{""value"":0.67,""max"":1,""min"":0,""sd"":0.49}",,,,,,,"{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0.02}","{""value"":4.2,""max"":4.2,""min"":4.2,""sd"":0}","{""value"":0,""max"":0.02,""min"":0,""sd"":0.06}"
"2020-09-08T21:05:06.000Z",2,"{""value"":0.33,""max"":1,""min"":0,""sd"":0.49}",,,,,,,,,,,
"2020-09-08T21:05:06.000Z",,"{""value"":0.87,""max"":3,""min"":0,""sd"":1}","{""value"":0.87,""max"":3,""min"":0,""sd"":1}","{""value"":0.07,""max"":1,""min"":0,""sd"":0.51}",,,,,,,"{""value"":5.04,""max"":5.05,""min"":5.04,""sd"":0.03}","{""value"":4.2,""max"":4.2,""min"":4.2,""sd"":0}","{""value"":0,""max"":0.02,""min"":0,""sd"":0.06}"
"2020-09-08T20:49:57.000Z",2,"{""value"":0.2,""max"":1,""min"":0,""sd"":0.41}","{""value"":0.2,""max"":1,""min"":0,""sd"":0.41}",,,,,,,,,,
"2020-09-08T20:49:57.000Z",,"{""value"":2.73,""max"":4,""min"":1,""sd"":0.8}","{""value"":1.73,""max"":3,""min"":1,""sd"":0.59}","{""value"":0.87,""max"":1,""min"":0,""sd"":0.35}",,,,,,,"{""value"":5.04,""max"":5.05,""min"":5.04,""sd"":0.02}","{""value"":4.2,""max"":4.2,""min"":4.2,""sd"":0}","{""value"":0,""max"":0.01,""min"":0,""sd"":0.06}"
"2020-09-08T20:34:42.000Z",2,"{""value"":0.4,""max"":1,""min"":0,""sd"":0.51}","{""value"":0.4,""max"":1,""min"":0,""sd"":0.51}","{""value"":0.33,""max"":1,""min"":0,""sd"":0.49}",,,,,,,,,
"2020-09-08T20:34:42.000Z",,"{""value"":1.07,""max"":3,""min"":0,""sd"":1.16}","{""value"":0.93,""max"":3,""min"":0,""sd"":0.96}","{""value"":0.5,""max"":2,""min"":0,""sd"":0.85}",,,,,,,"{""value"":5.04,""max"":5.05,""min"":5.04,""sd"":0.03}","{""value"":4.2,""max"":4.2,""min"":4.2,""sd"":0}","{""value"":0.01,""max"":0.02,""min"":0,""sd"":0.07}"
"2020-09-08T20:19:35.000Z",,,,"{""value"":0.47,""max"":1,""min"":0,""sd"":0.52}",,,,,,,"{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0}","{""value"":4.2,""max"":4.2,""min"":4.2,""sd"":0}","{""value"":0,""max"":0.01,""min"":0,""sd"":0.07}"
"2020-09-08T20:19:35.000Z",2,,"{""value"":0.2,""max"":1,""min"":0,""sd"":0.64}",,,,,,,,,,
"2020-09-08T20:04:24.000Z",,"{""value"":1.23,""max"":3,""min"":0,""sd"":1.08}","{""value"":0.83,""max"":3,""min"":0,""sd"":1.02}","{""value"":0.03,""max"":1,""min"":0,""sd"":0.36}",,,,,,,"{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0.03}","{""value"":4.2,""max"":4.2,""min"":4.2,""sd"":0}","{""value"":0.01,""max"":0.02,""min"":0,""sd"":0.07}"
"2020-09-08T20:04:24.000Z",2,"{""value"":0.1,""max"":1,""min"":0,""sd"":0.47}","{""value"":0.1,""max"":1,""min"":0,""sd"":0.47}","{""value"":0.1,""max"":1,""min"":0,""sd"":0.47}",,,,,,,,,
"2020-09-08T19:49:16.000Z",,"{""value"":1.27,""max"":3,""min"":0,""sd"":1.05}","{""value"":1.27,""max"":3,""min"":0,""sd"":1.1}","{""value"":0.13,""max"":1,""min"":0,""sd"":0.35}",,,,,,,"{""value"":5.04,""max"":5.05,""min"":5.04,""sd"":0.03}","{""value"":4.2,""max"":4.2,""min"":4.2,""sd"":0}","{""value"":0.01,""max"":0.01,""min"":0,""sd"":0.07}"
"2020-09-08T19:34:06.000Z",2,"{""value"":0.2,""max"":1,""min"":0,""sd"":0.64}","{""value"":0.27,""max"":1,""min"":0,""sd"":0.46}","{""value"":0.07,""max"":1,""min"":0,""sd"":0.26}",,,,,,,,,
"2020-09-08T19:34:06.000Z",,"{""value"":0.8,""max"":3,""min"":0,""sd"":0.97}","{""value"":0.7,""max"":3,""min"":0,""sd"":0.98}","{""value"":0.3,""max"":1,""min"":0,""sd"":0.69}","{""value"":0.22,""max"":0.57,""min"":0.14,""sd"":0.22}","{""value"":71.33,""max"":72,""min"":71,""sd"":0.63}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":25.89,""max"":25.97,""min"":25.81,""sd"":0.14}","{""value"":58.32,""max"":59.27,""min"":57.04,""sd"":0.7}","{""value"":898.46,""max"":898.54,""min"":898.38,""sd"":0.17}","{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0}","{""value"":4.2,""max"":4.2,""min"":4.2,""sd"":0}","{""value"":0.01,""max"":0.02,""min"":0,""sd"":0.04}"
"2020-09-08T19:18:58.000Z",,"{""value"":0.67,""max"":2,""min"":0,""sd"":0.9}","{""value"":0.67,""max"":2,""min"":0,""sd"":0.9}","{""value"":0.2,""max"":1,""min"":0,""sd"":0.41}","{""value"":0.2,""max"":0.38,""min"":0.13,""sd"":0.17}","{""value"":72.59,""max"":73,""min"":72,""sd"":0.59}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":25.89,""max"":26.01,""min"":25.73,""sd"":0.17}","{""value"":59.41,""max"":60.27,""min"":58.13,""sd"":0.69}","{""value"":898.54,""max"":898.68,""min"":898.43,""sd"":0.17}","{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0.02}","{""value"":4.2,""max"":4.2,""min"":4.2,""sd"":0}","{""value"":0.01,""max"":0.03,""min"":0,""sd"":0.03}"
"2020-09-08T19:18:58.000Z",2,"{""value"":0.2,""max"":1,""min"":0,""sd"":0.41}","{""value"":0.2,""max"":1,""min"":0,""sd"":0.41}","{""value"":0.13,""max"":1,""min"":0,""sd"":0.35}",,,,,,,,,
"2020-09-08T19:03:49.000Z",2,"{""value"":0.33,""max"":1,""min"":0,""sd"":0.7}","{""value"":0.33,""max"":1,""min"":0,""sd"":0.7}","{""value"":0.33,""max"":1,""min"":0,""sd"":0.7}",,,,,,,,,
"2020-09-08T19:03:49.000Z",,"{""value"":1.37,""max"":4,""min"":0,""sd"":1.08}","{""value"":0.9,""max"":3,""min"":0,""sd"":1.1}","{""value"":0.4,""max"":1,""min"":0,""sd"":0.71}","{""value"":0.21,""max"":0.48,""min"":0.12,""sd"":0.19}","{""value"":71.44,""max"":74,""min"":68,""sd"":1.54}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":25.96,""max"":26.14,""min"":25.83,""sd"":0.18}","{""value"":58.79,""max"":59.95,""min"":57.66,""sd"":0.84}","{""value"":898.65,""max"":898.74,""min"":898.58,""sd"":0.16}","{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0}","{""value"":4.2,""max"":4.2,""min"":4.2,""sd"":0.01}","{""value"":0.01,""max"":0.01,""min"":0,""sd"":0.02}"
"2020-09-08T18:48:41.000Z",2,"{""value"":0.4,""max"":1,""min"":0,""sd"":0.51}","{""value"":0.4,""max"":1,""min"":0,""sd"":0.51}","{""value"":0.4,""max"":1,""min"":0,""sd"":0.51}",,,,,,,,,
"2020-09-08T18:48:41.000Z",,"{""value"":1.4,""max"":3,""min"":0,""sd"":0.86}","{""value"":1.4,""max"":3,""min"":0,""sd"":0.74}","{""value"":0.2,""max"":1,""min"":0,""sd"":0.41}","{""value"":0.24,""max"":0.7,""min"":0.14,""sd"":0.23}","{""value"":72.06,""max"":74,""min"":70,""sd"":1.3}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":26.29,""max"":26.57,""min"":26.03,""sd"":0.24}","{""value"":57.55,""max"":58.8,""min"":56.12,""sd"":0.81}","{""value"":898.72,""max"":898.82,""min"":898.62,""sd"":0.16}","{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0.04}","{""value"":4.2,""max"":4.2,""min"":4.2,""sd"":0}","{""value"":0.01,""max"":0.03,""min"":0.01,""sd"":0.05}"
"2020-09-08T18:33:29.000Z",2,"{""value"":1.07,""max"":2,""min"":0,""sd"":0.8}","{""value"":0.93,""max"":2,""min"":0,""sd"":0.88}","{""value"":0.73,""max"":2,""min"":0,""sd"":0.7}",,,,,,,,,
"2020-09-08T18:33:29.000Z",,"{""value"":1.73,""max"":5,""min"":1,""sd"":1.33}","{""value"":1.73,""max"":5,""min"":1,""sd"":1.33}","{""value"":0.53,""max"":2,""min"":0,""sd"":0.92}","{""value"":0.35,""max"":0.84,""min"":0.15,""sd"":0.25}","{""value"":67.86,""max"":70,""min"":65,""sd"":1.4}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":26.64,""max"":26.89,""min"":26.37,""sd"":0.25}","{""value"":55.12,""max"":56.32,""min"":53.83,""sd"":0.73}","{""value"":898.97,""max"":899.1,""min"":898.81,""sd"":0.18}","{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0}","{""value"":4.2,""max"":4.2,""min"":4.2,""sd"":0}","{""value"":0.01,""max"":0.01,""min"":0.01,""sd"":0}"
"2020-09-08T18:18:22.000Z",2,"{""value"":2.87,""max"":4,""min"":1,""sd"":0.96}","{""value"":2.8,""max"":4,""min"":1,""sd"":0.93}","{""value"":2.23,""max"":3,""min"":1,""sd"":0.83}",,,,,,,,,
