"timestamp","sensor","pm10","pm2.5","pm1","noise","illuminance","irradiance","temperature","humidity","presure","voltage","batery","panel"
"2020-09-09T14:58:14.000Z",2,"{""value"":40.27,""max"":47,""min"":36,""sd"":2.53}","{""value"":33.93,""max"":37,""min"":30,""sd"":1.65}","{""value"":23.1,""max"":25,""min"":21,""sd"":1.01}",,,,,,,,,
"2020-09-09T14:58:14.000Z",,"{""value"":44.73,""max"":51,""min"":34,""sd"":2.53}","{""value"":33.67,""max"":36,""min"":30,""sd"":1.39}","{""value"":21.87,""max"":23,""min"":19,""sd"":0.95}","{""value"":0.16,""max"":0.69,""min"":0.1,""sd"":0.18}","{""value"":21.89,""max"":23,""min"":20,""sd"":1.15}","{""value"":190.32,""max"":220,""min"":169,""sd"":15.78}","{""value"":26.34,""max"":26.55,""min"":26.15,""sd"":0.18}","{""value"":61.99,""max"":63.08,""min"":61.03,""sd"":0.6}","{""value"":902.96,""max"":903.03,""min"":902.91,""sd"":0.12}",,,
"2020-09-09T14:42:30.000Z",,"{""value"":41.8,""max"":49,""min"":33,""sd"":5.05}","{""value"":29.6,""max"":34,""min"":24,""sd"":2.95}","{""value"":20.27,""max"":24,""min"":17,""sd"":2.12}","{""value"":0.15,""max"":0.57,""min"":0.09,""sd"":0.17}","{""value"":17.08,""max"":20,""min"":15,""sd"":1.3}","{""value"":293.09,""max"":351,""min"":216,""sd"":32.42}","{""value"":25.62,""max"":26.12,""min"":25.29,""sd"":0.31}","{""value"":64.63,""max"":65.76,""min"":62.73,""sd"":0.97}","{""value"":903.08,""max"":903.17,""min"":902.91,""sd"":0.15}",,,
"2020-09-09T14:42:30.000Z",2,"{""value"":38.6,""max"":43,""min"":36,""sd"":2.61}","{""value"":33.07,""max"":35,""min"":31,""sd"":1.53}","{""value"":22.93,""max"":24,""min"":22,""sd"":0.46}",,,,,,,,,
"2020-09-09T14:26:00.000Z",2,"{""value"":39.1,""max"":48,""min"":29,""sd"":4.16}","{""value"":33.4,""max"":36,""min"":27,""sd"":2.1}","{""value"":23.07,""max"":26,""min"":19,""sd"":1.86}",,,,,,,,,
"2020-09-09T14:26:00.000Z",,"{""value"":45.27,""max"":58,""min"":30,""sd"":4.85}","{""value"":32.2,""max"":40,""min"":25,""sd"":3.15}","{""value"":21.67,""max"":25,""min"":18,""sd"":1.93}","{""value"":0.13,""max"":0.56,""min"":0.08,""sd"":0.16}","{""value"":17.89,""max"":20,""min"":16,""sd"":1.21}","{""value"":269.22,""max"":332,""min"":232,""sd"":27.67}","{""value"":24.92,""max"":25.27,""min"":24.63,""sd"":0.24}","{""value"":66.8,""max"":67.88,""min"":64.91,""sd"":0.82}","{""value"":903.16,""max"":903.27,""min"":903.08,""sd"":0.14}",,,
"2020-09-09T14:10:44.000Z",,"{""value"":42.87,""max"":58,""min"":33,""sd"":4.97}","{""value"":31.03,""max"":41,""min"":26,""sd"":4.54}","{""value"":20.68,""max"":26,""min"":18,""sd"":2.65}","{""value"":0.12,""max"":0.34,""min"":0.08,""sd"":0.14}","{""value"":19.69,""max"":21,""min"":19,""sd"":0.63}","{""value"":234.5,""max"":249,""min"":208,""sd"":5.26}","{""value"":24.22,""max"":24.63,""min"":23.85,""sd"":0.27}","{""value"":69.47,""max"":70.58,""min"":67.37,""sd"":1.06}","{""value"":903.15,""max"":903.27,""min"":903.04,""sd"":0.15}",,,
"2020-09-09T14:10:44.000Z",2,"{""value"":34.89,""max"":48,""min"":28,""sd"":6.81}","{""value"":31.24,""max"":40,""min"":27,""sd"":4.46}","{""value"":21.96,""max"":26,""min"":19,""sd"":2.68}",,,,,,,,,
"2020-09-09T13:52:17.000Z",2,"{""value"":35.2,""max"":39,""min"":33,""sd"":1.42}","{""value"":32.13,""max"":33,""min"":31,""sd"":0.64}","{""value"":22.07,""max"":23,""min"":21,""sd"":0.59}",,,,,,,,,
"2020-09-09T13:52:17.000Z",,"{""value"":35.93,""max"":42,""min"":32,""sd"":3.01}","{""value"":30,""max"":33,""min"":28,""sd"":1.36}","{""value"":18.13,""max"":19,""min"":17,""sd"":0.64}","{""value"":0.14,""max"":0.44,""min"":0.09,""sd"":0.17}","{""value"":22.59,""max"":26,""min"":19,""sd"":2.24}","{""value"":185.67,""max"":237,""min"":141,""sd"":32.34}","{""value"":23.62,""max"":23.83,""min"":23.46,""sd"":0.16}","{""value"":71,""max"":71.46,""min"":70.6,""sd"":0.37}","{""value"":903.12,""max"":903.22,""min"":903.03,""sd"":0.14}",,,
"2020-09-09T13:37:05.000Z",2,"{""value"":29.67,""max"":36,""min"":22,""sd"":5.39}","{""value"":25.93,""max"":30,""min"":21,""sd"":3.03}","{""value"":18.73,""max"":20,""min"":17,""sd"":1.1}",,,,,,,,,
"2020-09-09T13:37:05.000Z",,"{""value"":40.67,""max"":47,""min"":33,""sd"":4.42}","{""value"":25.27,""max"":30,""min"":21,""sd"":2.79}","{""value"":15.33,""max"":18,""min"":13,""sd"":1.91}","{""value"":0.15,""max"":0.76,""min"":0.1,""sd"":0.21}","{""value"":25.42,""max"":27,""min"":24,""sd"":0.9}","{""value"":153.26,""max"":170,""min"":140,""sd"":7.2}","{""value"":23.27,""max"":23.45,""min"":23.09,""sd"":0.16}","{""value"":71.02,""max"":71.86,""min"":70.55,""sd"":0.41}","{""value"":903.19,""max"":903.25,""min"":903.14,""sd"":0.12}",,,
"2020-09-09T13:21:46.000Z",2,"{""value"":25.27,""max"":39,""min"":12,""sd"":9.07}","{""value"":21.83,""max"":32,""min"":12,""sd"":8.23}","{""value"":16.07,""max"":22,""min"":10,""sd"":4.53}",,,,,,,,,
"2020-09-09T13:21:46.000Z",,"{""value"":30,""max"":54,""min"":15,""sd"":10.86}","{""value"":21.87,""max"":35,""min"":12,""sd"":7.41}","{""value"":13.07,""max"":19,""min"":8,""sd"":3.84}","{""value"":0.15,""max"":0.48,""min"":0.09,""sd"":0.21}","{""value"":28.02,""max"":31,""min"":25,""sd"":2.27}","{""value"":130.96,""max"":158,""min"":109,""sd"":18.15}","{""value"":22.9,""max"":23.08,""min"":22.71,""sd"":0.16}","{""value"":71.04,""max"":71.85,""min"":70.6,""sd"":0.44}","{""value"":903.17,""max"":903.23,""min"":903.1,""sd"":0.13}",,,
"2020-09-09T13:06:29.000Z",,"{""value"":25.2,""max"":36,""min"":22,""sd"":3.67}","{""value"":20.67,""max"":24,""min"":19,""sd"":1.35}","{""value"":14.33,""max"":16,""min"":13,""sd"":0.9}","{""value"":0.15,""max"":0.44,""min"":0.1,""sd"":0.18}","{""value"":32.81,""max"":35,""min"":30,""sd"":2.06}","{""value"":102.94,""max"":115,""min"":88,""sd"":10.14}","{""value"":22.57,""max"":22.69,""min"":22.48,""sd"":0.12}","{""value"":72.32,""max"":73.72,""min"":71.3,""sd"":0.84}","{""value"":902.92,""max"":903.09,""min"":902.79,""sd"":0.16}",,,
"2020-09-09T13:06:29.000Z",2,"{""value"":25.2,""max"":26,""min"":24,""sd"":0.68}","{""value"":22.93,""max"":24,""min"":21,""sd"":0.96}","{""value"":17.07,""max"":18,""min"":16,""sd"":0.59}",,,,,,,,,
"2020-09-09T12:51:11.000Z",,"{""value"":19.13,""max"":29,""min"":11,""sd"":2.49}","{""value"":14.23,""max"":16,""min"":11,""sd"":1.19}","{""value"":8.93,""max"":11,""min"":7,""sd"":0.95}","{""value"":0.16,""max"":0.71,""min"":0.1,""sd"":0.23}","{""value"":38.49,""max"":40,""min"":35,""sd"":1.92}","{""value"":75.91,""max"":88,""min"":70,""sd"":6.5}","{""value"":22.36,""max"":22.48,""min"":22.19,""sd"":0.13}","{""value"":72.78,""max"":75.33,""min"":70.94,""sd"":1.62}","{""value"":902.76,""max"":902.87,""min"":902.58,""sd"":0.15}",,,
"2020-09-09T12:51:11.000Z",2,"{""value"":13.43,""max"":21,""min"":8,""sd"":3.64}","{""value"":11.97,""max"":16,""min"":8,""sd"":2.58}","{""value"":9.57,""max"":12,""min"":7,""sd"":1.47}",,,,,,,,,
"2020-09-09T12:35:56.000Z",,"{""value"":24.47,""max"":38,""min"":18,""sd"":6.62}","{""value"":18.8,""max"":22,""min"":16,""sd"":1.97}","{""value"":11.93,""max"":13,""min"":11,""sd"":0.59}","{""value"":0.15,""max"":0.59,""min"":0.09,""sd"":0.18}","{""value"":41.81,""max"":50,""min"":39,""sd"":3.49}","{""value"":65.33,""max"":76,""min"":48,""sd"":9.27}","{""value"":22.04,""max"":22.19,""min"":21.86,""sd"":0.14}","{""value"":75.78,""max"":76.74,""min"":75.12,""sd"":0.57}","{""value"":902.57,""max"":902.64,""min"":902.52,""sd"":0.14}",,,
"2020-09-09T12:35:56.000Z",2,"{""value"":17.73,""max"":22,""min"":14,""sd"":2.49}","{""value"":15.47,""max"":17,""min"":12,""sd"":1.68}","{""value"":12.2,""max"":14,""min"":10,""sd"":1.32}",,,,,,,,,
"2020-09-09T12:20:31.000Z",,"{""value"":17.37,""max"":28,""min"":12,""sd"":2.47}","{""value"":14.17,""max"":17,""min"":12,""sd"":1.29}","{""value"":9.8,""max"":12,""min"":7,""sd"":1.51}","{""value"":0.13,""max"":0.34,""min"":0.09,""sd"":0.16}","{""value"":52.14,""max"":54,""min"":50,""sd"":1.27}","{""value"":45.24,""max"":48,""min"":43,""sd"":1.75}","{""value"":21.75,""max"":21.87,""min"":21.65,""sd"":0.12}","{""value"":77.14,""max"":77.61,""min"":76.64,""sd"":0.41}","{""value"":902.5,""max"":902.65,""min"":902.31,""sd"":0.18}",,,
"2020-09-09T12:20:31.000Z",2,"{""value"":16.73,""max"":24,""min"":13,""sd"":1.93}","{""value"":16.17,""max"":23,""min"":12,""sd"":2.1}","{""value"":11.73,""max"":13,""min"":9,""sd"":1.24}",,,,,,,,,
"2020-09-09T12:05:20.000Z",,"{""value"":17.8,""max"":30,""min"":13,""sd"":5.03}","{""value"":14.33,""max"":16,""min"":13,""sd"":1.11}","{""value"":9,""max"":10,""min"":8,""sd"":0.38}","{""value"":0.12,""max"":0.33,""min"":0.08,""sd"":0.13}","{""value"":67.38,""max"":79,""min"":54,""sd"":7.17}","{""value"":27.54,""max"":42,""min"":14,""sd"":8.35}","{""value"":21.63,""max"":21.69,""min"":21.56,""sd"":0.09}","{""value"":77.3,""max"":77.82,""min"":76.98,""sd"":0.29}","{""value"":902.21,""max"":902.34,""min"":902.05,""sd"":0.16}",,,
"2020-09-09T12:05:20.000Z",2,"{""value"":14.67,""max"":17,""min"":13,""sd"":1.11}","{""value"":13.13,""max"":15,""min"":11,""sd"":1.3}","{""value"":10.27,""max"":12,""min"":9,""sd"":0.96}",,,,,,,,,
"2020-09-09T11:50:10.000Z",2,"{""value"":14.53,""max"":19,""min"":11,""sd"":2.18}","{""value"":13.17,""max"":17,""min"":10,""sd"":1.47}","{""value"":10.03,""max"":12,""min"":8,""sd"":1.08}",,,,,,,,,
"2020-09-09T11:50:10.000Z",,"{""value"":17.63,""max"":28,""min"":11,""sd"":2.93}","{""value"":13.63,""max"":16,""min"":11,""sd"":1.06}","{""value"":8,""max"":9,""min"":7,""sd"":0.8}","{""value"":0.12,""max"":0.36,""min"":0.08,""sd"":0.13}","{""value"":93.19,""max"":106,""min"":80,""sd"":6.44}","{""value"":16.08,""max"":21,""min"":7,""sd"":2.29}","{""value"":21.52,""max"":21.56,""min"":21.48,""sd"":0.08}","{""value"":76.82,""max"":77.58,""min"":76.1,""sd"":0.46}","{""value"":901.98,""max"":902.09,""min"":901.87,""sd"":0.15}",,,
"2020-09-09T11:35:00.000Z",,"{""value"":25.8,""max"":35,""min"":19,""sd"":4.25}","{""value"":17.47,""max"":22,""min"":15,""sd"":2.07}","{""value"":9.87,""max"":13,""min"":8,""sd"":1.77}","{""value"":0.11,""max"":0.23,""min"":0.07,""sd"":0.13}","{""value"":123.28,""max"":144,""min"":107,""sd"":13.33}","{""value"":9.2,""max"":12,""min"":6,""sd"":2.3}","{""value"":21.49,""max"":21.51,""min"":21.47,""sd"":0.07}","{""value"":75.6,""max"":76.73,""min"":74.46,""sd"":0.75}","{""value"":901.63,""max"":901.88,""min"":901.44,""sd"":0.19}",,,
"2020-09-09T11:35:00.000Z",2,"{""value"":17.6,""max"":22,""min"":14,""sd"":3.29}","{""value"":14.6,""max"":18,""min"":12,""sd"":2.23}","{""value"":11.6,""max"":15,""min"":10,""sd"":1.45}",,,,,,,,,
"2020-09-09T11:19:49.000Z",2,"{""value"":10.27,""max"":18,""min"":6,""sd"":2.78}","{""value"":9.03,""max"":15,""min"":6,""sd"":2.43}","{""value"":7.1,""max"":12,""min"":4,""sd"":2.14}",,,,,,,,,
"2020-09-09T11:19:49.000Z",,"{""value"":18.83,""max"":37,""min"":6,""sd"":7.82}","{""value"":11.33,""max"":18,""min"":4,""sd"":4.32}","{""value"":7,""max"":10,""min"":4,""sd"":2.23}","{""value"":0.11,""max"":0.29,""min"":0.08,""sd"":0.12}","{""value"":170.96,""max"":198,""min"":146,""sd"":15.53}","{""value"":4.09,""max"":6,""min"":2,""sd"":1.18}","{""value"":21.47,""max"":21.5,""min"":21.46,""sd"":0.07}","{""value"":73.36,""max"":74.69,""min"":72.85,""sd"":0.52}","{""value"":901.39,""max"":901.49,""min"":901.3,""sd"":0.13}",,,
"2020-09-09T11:04:36.000Z",,"{""value"":7.93,""max"":18,""min"":4,""sd"":3.88}","{""value"":4.93,""max"":7,""min"":4,""sd"":1.03}","{""value"":2.67,""max"":3,""min"":2,""sd"":0.49}","{""value"":0.1,""max"":0.19,""min"":0.07,""sd"":0.11}","{""value"":242.78,""max"":321,""min"":200,""sd"":32.86}","{""value"":1.29,""max"":2,""min"":0,""sd"":0.79}","{""value"":21.47,""max"":21.5,""min"":21.46,""sd"":0.06}","{""value"":72.81,""max"":73.08,""min"":72.72,""sd"":0.16}","{""value"":901.31,""max"":901.4,""min"":901.14,""sd"":0.16}",,,
"2020-09-09T11:04:36.000Z",2,"{""value"":4.6,""max"":6,""min"":4,""sd"":0.74}","{""value"":4.2,""max"":5,""min"":4,""sd"":0.41}","{""value"":3.13,""max"":4,""min"":2,""sd"":0.52}",,,,,,,,,
"2020-09-09T10:49:26.000Z",2,"{""value"":4.43,""max"":8,""min"":2,""sd"":1.95}","{""value"":3.67,""max"":6,""min"":2,""sd"":1.25}","{""value"":2.93,""max"":5,""min"":1,""sd"":1.09}",,,,,,,,,
"2020-09-09T10:49:26.000Z",,"{""value"":8.33,""max"":19,""min"":3,""sd"":2.28}","{""value"":5.37,""max"":8,""min"":3,""sd"":1.92}","{""value"":3.23,""max"":5,""min"":2,""sd"":0.95}","{""value"":0.1,""max"":0.25,""min"":0.07,""sd"":0.12}","{""value"":487.87,""max"":593,""min"":328,""sd"":91.67}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":21.52,""max"":21.56,""min"":21.48,""sd"":0.08}","{""value"":72.78,""max"":73.86,""min"":71.77,""sd"":0.74}","{""value"":901.09,""max"":901.19,""min"":901,""sd"":0.14}",,,
"2020-09-09T10:34:16.000Z",2,"{""value"":2.73,""max"":3,""min"":2,""sd"":0.46}","{""value"":2.73,""max"":3,""min"":2,""sd"":0.46}","{""value"":2.33,""max"":3,""min"":1,""sd"":0.62}",,,,,,,,,
"2020-09-09T10:34:16.000Z",,"{""value"":7.27,""max"":14,""min"":3,""sd"":2.94}","{""value"":3.67,""max"":6,""min"":3,""sd"":0.82}","{""value"":1.67,""max"":2,""min"":1,""sd"":0.49}","{""value"":0.1,""max"":0.24,""min"":0.07,""sd"":0.11}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":21.6,""max"":21.69,""min"":21.54,""sd"":0.09}","{""value"":73.6,""max"":74.12,""min"":73.36,""sd"":0.33}","{""value"":900.99,""max"":901.06,""min"":900.92,""sd"":0.13}",,,
"2020-09-09T10:19:05.000Z",,"{""value"":7.27,""max"":18,""min"":3,""sd"":2.37}","{""value"":4,""max"":7,""min"":2,""sd"":1.21}","{""value"":2.07,""max"":3,""min"":1,""sd"":0.72}","{""value"":0.09,""max"":0.17,""min"":0.07,""sd"":0.1}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":21.72,""max"":21.77,""min"":21.68,""sd"":0.1}","{""value"":73.94,""max"":74.17,""min"":73.79,""sd"":0.24}","{""value"":901,""max"":901.06,""min"":900.92,""sd"":0.13}",,,
"2020-09-09T10:19:05.000Z",2,"{""value"":3.07,""max"":5,""min"":2,""sd"":1.1}","{""value"":2.97,""max"":5,""min"":2,""sd"":1.03}","{""value"":2,""max"":3,""min"":1,""sd"":0.65}",,,,,,,,,
"2020-09-09T10:03:53.000Z",,"{""value"":5.73,""max"":12,""min"":3,""sd"":2.6}","{""value"":3.73,""max"":5,""min"":2,""sd"":0.96}","{""value"":2.4,""max"":3,""min"":2,""sd"":0.51}","{""value"":0.09,""max"":0.19,""min"":0.07,""sd"":0.1}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":21.83,""max"":21.93,""min"":21.75,""sd"":0.09}","{""value"":74.15,""max"":74.4,""min"":73.79,""sd"":0.27}","{""value"":901.1,""max"":901.17,""min"":901.03,""sd"":0.13}",,,
"2020-09-09T10:03:53.000Z",2,"{""value"":4.4,""max"":6,""min"":3,""sd"":0.99}","{""value"":4.4,""max"":6,""min"":3,""sd"":0.99}","{""value"":3.53,""max"":5,""min"":2,""sd"":0.74}",,,,,,,,,
"2020-09-09T09:48:43.000Z",2,"{""value"":6.87,""max"":9,""min"":5,""sd"":1.03}","{""value"":5.87,""max"":7,""min"":5,""sd"":0.76}","{""value"":4.93,""max"":6,""min"":4,""sd"":0.73}",,,,,,,,,
"2020-09-09T09:48:43.000Z",,"{""value"":11.13,""max"":20,""min"":6,""sd"":2.03}","{""value"":7.37,""max"":9,""min"":6,""sd"":1.12}","{""value"":4.87,""max"":6,""min"":4,""sd"":0.66}","{""value"":0.09,""max"":0.13,""min"":0.07,""sd"":0.09}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":21.94,""max"":21.95,""min"":21.92,""sd"":0.07}","{""value"":73.94,""max"":74.12,""min"":73.75,""sd"":0.19}","{""value"":901.13,""max"":901.2,""min"":901.03,""sd"":0.13}",,,
"2020-09-09T09:33:34.000Z",2,"{""value"":5.8,""max"":7,""min"":4,""sd"":0.86}","{""value"":4.93,""max"":7,""min"":3,""sd"":1.1}","{""value"":4.27,""max"":6,""min"":3,""sd"":1.1}",,,,,,,,,
"2020-09-09T09:33:34.000Z",,"{""value"":8.07,""max"":17,""min"":5,""sd"":3.35}","{""value"":5.2,""max"":7,""min"":4,""sd"":1.01}","{""value"":3.4,""max"":4,""min"":3,""sd"":0.51}","{""value"":0.09,""max"":0.13,""min"":0.07,""sd"":0.09}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":21.93,""max"":21.95,""min"":21.91,""sd"":0.06}","{""value"":74.36,""max"":74.82,""min"":74.08,""sd"":0.27}","{""value"":901.07,""max"":901.14,""min"":901.01,""sd"":0.13}",,,
"2020-09-09T09:18:25.000Z",2,"{""value"":10.04,""max"":15,""min"":5,""sd"":2.95}","{""value"":9.5,""max"":12,""min"":5,""sd"":2.12}","{""value"":7.73,""max"":9,""min"":4,""sd"":1.67}",,,,,,,,,
"2020-09-09T09:18:25.000Z",,"{""value"":15,""max"":21,""min"":5,""sd"":3.65}","{""value"":5.8,""max"":8,""min"":5,""sd"":0.94}","{""value"":4.27,""max"":5,""min"":4,""sd"":0.46}","{""value"":0.09,""max"":0.14,""min"":0.06,""sd"":0.09}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":21.88,""max"":21.92,""min"":21.85,""sd"":0.08}","{""value"":75.48,""max"":75.83,""min"":74.85,""sd"":0.33}","{""value"":901.02,""max"":901.13,""min"":900.93,""sd"":0.14}",,,
"2020-09-09T09:03:14.000Z",,"{""value"":20.27,""max"":28,""min"":12,""sd"":4.7}","{""value"":12.6,""max"":16,""min"":9,""sd"":1.95}","{""value"":7.2,""max"":9,""min"":5,""sd"":1.12}","{""value"":0.09,""max"":0.13,""min"":0.07,""sd"":0.09}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":21.8,""max"":21.85,""min"":21.76,""sd"":0.08}","{""value"":75.37,""max"":75.85,""min"":74.87,""sd"":0.43}","{""value"":900.85,""max"":900.98,""min"":900.79,""sd"":0.14}",,,
"2020-09-09T09:03:14.000Z",2,"{""value"":13.87,""max"":16,""min"":11,""sd"":1.46}","{""value"":11.73,""max"":14,""min"":9,""sd"":1.44}","{""value"":9.53,""max"":11,""min"":8,""sd"":1.19}",,,,,,,,,
"2020-09-09T08:48:03.000Z",2,"{""value"":7.2,""max"":9,""min"":4,""sd"":1.66}","{""value"":6.13,""max"":8,""min"":3,""sd"":1.64}","{""value"":4.73,""max"":7,""min"":2,""sd"":1.22}",,,,,,,,,
"2020-09-09T08:48:03.000Z",,"{""value"":12.47,""max"":20,""min"":7,""sd"":3.87}","{""value"":7.93,""max"":9,""min"":6,""sd"":0.8}","{""value"":4.6,""max"":6,""min"":4,""sd"":0.8}","{""value"":0.09,""max"":0.12,""min"":0.07,""sd"":0.09}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":21.72,""max"":21.76,""min"":21.69,""sd"":0.07}","{""value"":74.3,""max"":75.13,""min"":73.94,""sd"":0.48}","{""value"":900.69,""max"":900.82,""min"":900.56,""sd"":0.15}",,,
"2020-09-09T08:32:54.000Z",2,"{""value"":3.8,""max"":6,""min"":2,""sd"":0.94}","{""value"":3.4,""max"":5,""min"":2,""sd"":0.91}","{""value"":2.93,""max"":4,""min"":2,""sd"":0.81}",,,,,,,,,
"2020-09-09T08:32:54.000Z",,"{""value"":6.53,""max"":17,""min"":3,""sd"":1.9}","{""value"":3.53,""max"":6,""min"":2,""sd"":0.93}","{""value"":2.07,""max"":3,""min"":2,""sd"":0.42}","{""value"":0.09,""max"":0.13,""min"":0.07,""sd"":0.09}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":21.69,""max"":21.7,""min"":21.68,""sd"":0.06}","{""value"":73.65,""max"":73.89,""min"":73.42,""sd"":0.28}","{""value"":900.57,""max"":900.63,""min"":900.53,""sd"":0.13}",,,
"2020-09-09T08:17:40.000Z",,"{""value"":7.67,""max"":14,""min"":4,""sd"":3.15}","{""value"":4.07,""max"":6,""min"":3,""sd"":0.96}","{""value"":2.33,""max"":3,""min"":2,""sd"":0.49}","{""value"":0.09,""max"":0.14,""min"":0.07,""sd"":0.09}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":21.69,""max"":21.7,""min"":21.65,""sd"":0.07}","{""value"":73.17,""max"":73.42,""min"":72.99,""sd"":0.24}","{""value"":900.55,""max"":900.62,""min"":900.47,""sd"":0.13}",,,
"2020-09-09T08:17:40.000Z",2,"{""value"":2.27,""max"":3,""min"":2,""sd"":0.46}","{""value"":2.27,""max"":3,""min"":2,""sd"":0.46}","{""value"":1.87,""max"":2,""min"":1,""sd"":0.35}",,,,,,,,,
"2020-09-09T08:02:30.000Z",,"{""value"":5.17,""max"":13,""min"":1,""sd"":1.89}","{""value"":2.87,""max"":4,""min"":1,""sd"":0.9}","{""value"":1.33,""max"":3,""min"":1,""sd"":0.65}","{""value"":0.09,""max"":0.14,""min"":0.06,""sd"":0.09}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":21.74,""max"":21.77,""min"":21.7,""sd"":0.09}","{""value"":73.47,""max"":73.73,""min"":73.15,""sd"":0.27}","{""value"":900.57,""max"":900.64,""min"":900.49,""sd"":0.13}",,,
"2020-09-09T08:02:30.000Z",2,"{""value"":2.27,""max"":4,""min"":1,""sd"":0.97}","{""value"":2.07,""max"":4,""min"":1,""sd"":0.84}","{""value"":1.63,""max"":3,""min"":1,""sd"":0.79}",,,,,,,,,
"2020-09-09T07:47:21.000Z",,"{""value"":5.87,""max"":14,""min"":3,""sd"":3.4}","{""value"":3.87,""max"":6,""min"":3,""sd"":0.74}","{""value"":2,""max"":2,""min"":2,""sd"":0}","{""value"":0.09,""max"":0.12,""min"":0.07,""sd"":0.09}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":21.74,""max"":21.77,""min"":21.7,""sd"":0.1}","{""value"":73.98,""max"":74.33,""min"":73.43,""sd"":0.38}","{""value"":900.62,""max"":900.66,""min"":900.56,""sd"":0.13}",,,
"2020-09-09T07:47:21.000Z",2,"{""value"":3.6,""max"":6,""min"":2,""sd"":1.18}","{""value"":2.67,""max"":4,""min"":2,""sd"":0.62}","{""value"":2.67,""max"":4,""min"":2,""sd"":0.62}",,,,,,,,,
"2020-09-09T07:32:10.000Z",2,"{""value"":3.5,""max"":6,""min"":2,""sd"":1.13}","{""value"":3.2,""max"":5,""min"":2,""sd"":1.02}","{""value"":2.6,""max"":4,""min"":1,""sd"":0.86}",,,,,,,,,
"2020-09-09T07:32:10.000Z",,"{""value"":6.6,""max"":14,""min"":3,""sd"":1.83}","{""value"":3.87,""max"":7,""min"":2,""sd"":1.39}","{""value"":2.2,""max"":3,""min"":2,""sd"":0.64}","{""value"":0.09,""max"":0.13,""min"":0.07,""sd"":0.09}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":21.74,""max"":21.76,""min"":21.71,""sd"":0.07}","{""value"":73.22,""max"":73.66,""min"":72.79,""sd"":0.39}","{""value"":900.65,""max"":900.71,""min"":900.59,""sd"":0.13}",,,
"2020-09-09T07:17:00.000Z",2,"{""value"":2.47,""max"":4,""min"":1,""sd"":1.19}","{""value"":2,""max"":3,""min"":1,""sd"":0.85}","{""value"":1.33,""max"":2,""min"":1,""sd"":0.49}",,,,,,,,,
"2020-09-09T07:17:00.000Z",,"{""value"":4.73,""max"":12,""min"":2,""sd"":2.94}","{""value"":2.93,""max"":4,""min"":2,""sd"":0.8}","{""value"":2.27,""max"":3,""min"":1,""sd"":0.59}","{""value"":0.09,""max"":0.12,""min"":0.07,""sd"":0.09}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":21.69,""max"":21.72,""min"":21.59,""sd"":0.1}","{""value"":73.06,""max"":73.63,""min"":72.76,""sd"":0.33}","{""value"":900.64,""max"":900.7,""min"":900.61,""sd"":0.13}",,,
"2020-09-09T07:01:51.000Z",2,"{""value"":2.67,""max"":5,""min"":1,""sd"":0.99}","{""value"":2.13,""max"":4,""min"":1,""sd"":1.14}","{""value"":1.77,""max"":4,""min"":1,""sd"":0.97}",,,,,,,,,
